EIN,Name,City,State
311601982,QUEEN ANNES COUNTY CHILD CARE ASSOCIATION,CHESTER,MD
202612917,QUEEN CITY PERFORMING ARTS DEVELOPMENT INC,CUMBERLAND,MD
510637808,QUEENS SCHOOL ENUGU ALUMNI ASSOCIATION INC MID ATLANTIC REGIO,BELTSVILLE,MD
522045815,QUEST ARTS FOR EVERYONE INC,LANHAM,MD
521977291,R EDWIN AND WINSOME S BROWN FOUNDATION,BARNESVILLE,MD
208955703,RABA LEADERSHIP INITIATIVE INC,SILVER SPRING,MD
521970233,RADCLIFFE CREEK SCHOOL INC,CHESTERTOWN,MD
520888529,RADIO AMATEUR SATELLITE CORPORATION,KENSINGTON,MD
522001386,RAFI HOUSE INC,TOWSON,MD
273171168,RAGPICKER INC,BALTIMORE,MD
522061400,RAILROAD HISTORICAL DISTRICT CORPORATION,BALTIMORE,MD
300411105,RAINBOW VIA DE CRISTO,ANNAPOLIS JCT,MD
521763518,RALPH AND SHIRLEY KLEIN FOUNDATION INC,FOREST HILL,MD
262043363,RANGER ROSARY INC,ANNAPOLIS,MD
521451808,RAPE CRISIS INTERVENTION SERVICE OF CARROLL COUNTY INC,WESTMINSTER,MD
522270195,RASHIYOMI INCORPORATED,BALTIMORE,MD
810723895,RAST FOUNDATION,BETHESDA,MD
455630516,RAY OF HOPE COMMUNITY REDEVELOPMENT,BALTIMORE,MD
272578400,REACH OUT & TOUCH INC,SILVER SPRING,MD
273297419,REACH OUT RESCUE AND RESOURCES,WESTMINSTER,MD
203821088,REACHING OUR COMMUNITIES KIDS INC,BALTIMORE,MD
274714254,REACHING OUT TO YOU INC,UPPR MARLBORO,MD
562282415,REAL HOPE LEARNING INITIATIVE CDC,LAPLATA,MD
521128185,REBOUNDERS PARENTS ASSOCIATION,TIMONIUM,MD
521809920,RECOVERY RESOURCES GROUP INC,GLEN BURNIE,MD
201918175,RECYCLED LOVE INC,BALTIMORE,MD
261417178,RED APPLE,BETHESDA,MD
261795416,RED RAIDER SOFTBALL INC,GAITHERSBURG,MD
454990089,REDEEMING FAITH FOUNDATION,CABIN JOHN,MD
474695731,REGAL ALL STARS PARENT ORGANIZATION,TIMONIUM,MD
521255870,REGINALD S LOURIE CENTER FOR INFANTS AND YOUNG CHILDREN,GAITHERSBURG,MD
521642306,REHABILITATION SYSTEMS INC,LANHAM,MD
521904693,REID COMMUNITY DEVELOPMENT CORPORATION,GLENN DALE,MD
521645987,REISTERSTOWN AREA RECREATION AND PARKS COUNCIL,REISTERSTOWN,MD
521225657,REISTERSTOWN SENIOR CENTER COUNCIL,REISTERSTOWN,MD
464626031,RELIGIOUS FREEDOM & BUSINESS FOUNDATION,ANNAPOLIS,MD
521150772,REMEDIAL EDUCATION AND COUNSELING HELP PROGRAM INC,BALTIMORE,MD
