EIN,Name,City,State
272195936,ASIAN-AMERICAN HOMEOWNERSHIP COUNSELING INC,ROCKVILLE,MD
203566107,ASOCIACION PARA LA RENOVACION CATOLICA INC,SILVER SPRING,MD
522113104,ASSISTIVE TECHNOLOGY LOANS ACQUISITIONS SERVCS & TRAINING INC,COLUMBIA,MD
522081774,ASSOC OF BOLIVIAN WOMEN OF THE WASHINGTON METROPOLITAN AREA INC,BETHESDA,MD
520591539,ASSOCIATED CHARITIES OF CUMBERLAND INC,CUMBERLAND,MD
526024192,ASSOCIATED JEWISH CHARITIES OF BALTIMORE,BALTIMORE,MD
26131630,ASSOCIATED UTILITY CONTRACTORS EDUCATIONAL TR,ELLICOTT,MD
112926951,ASSOCIATION FOR ACADEMIC MINORITY PHYSICIANS INC,OWINGS MILLS,MD
752034759,ASSOCIATION FOR HISPANIC CLASSICAL THEATER INC,UPPER MARLBORO,MD
530259452,ASSOCIATION FOR INFORMATION SCIENCE & TECHNOLOGY,SILVER SPRING,MD
521600646,ASSOCIATION OF FUNDRAISING PROFESSIONALS,ABINGDON,MD
530029355,ASSOCIATION OF MILITARY SURGEONS OF THE U S,BETHESDA,MD
541791744,ASSOCIATION OF ONE-NAME STUDIES,WESTMINSTER,MD
521800436,ASSOCIATION OF PUBLIC HEALTH LABORATORIES INC,SILVER SPRING,MD
454940893,ASSOCIATION OF SOUTH ETHIOPIAN WOMEN PRODUCERS EXPORTERS AN,COLUMBIA,MD
311712827,ASSOCIATION OF THE VOLUNTEER FIRE AND EMERGENCY MEDICAL SERVICES OF,FOREST HILL,MD
131623902,ASSOCIATION ON AMERICAN INDIAN AFFAIRS INC,ROCKVILLE,MD
471180193,ATU TRAINING AND EDUCATION CENTER INC,SILVER SPRING,MD
30547060,AUDREY HERMAN SPOTLIGHTERS THEATRE INC,BALTIMORE,MD
522007155,AUTISM SOCIETY OF AMERICA FOUNDATION INC,BETHESDA,MD
521076001,AUXILIARY OF THE HOLY CROSS HOSPITAL OF SILVER SPRING INC,SILVER SPRING,MD
10742849,AVALON EDUCATION GROUP INC,GAITHERSBURG,MD
521486616,BACKBONE HOUSING INC,TIMONIUM,MD
461710086,BAGS OF LOVE INC,PASADENA,MD
473225382,BAIER FOUNDATION INC,BETHESDA,MD
237000192,BAINUM FAMILY FOUNDATION,BETHESDA,MD
954658563,BALES FAMILY FOUNDATION,POTOMAC,MD
462082575,BALLET INSTITUTE FOR THE ARTS,TRACYS LNDG,MD
237004132,BALTIMORE ACTORS THEATRE INC,COCKEYSVILLE,MD
232146405,BALTIMORE AND OHIO RAILROAD HISTORICAL SOCIETY,SYKESVILLE,MD
237105896,BALTIMORE BAR FOUNDATION INC,BALTIMORE,MD
522008773,BALTIMORE BEHAVIORAL HEALTH INC,BALTIMORE,MD
432053499,BALTIMORE BIBLIOPHILES,PIKESVILLE,MD
550810415,BALTIMORE BLUE CLAWS BASEBALL CLUB INC,BALTIMORE,MD
43598368,BALTIMORE BOARD OF RABBIS INC,BALTIMORE,MD
274457992,BALTIMORE BULLY CREW,BALTIMORE,MD
201920772,BALTIMORE CATHOLIC LEAGUE INC,TOWSON,MD
521992391,BALTIMORE CHILD FIRST AUTHORITY INC,BALTIMORE,MD
