EIN,Name,City,State
800235426,LET MY PEOPLE EAT INC,TEMPLE HILLS,MD
521490056,LEVIEN FAMILY CHARITABLE FOUNDATION,CHEVY CHASE,MD
521200239,LEXINGTON PARK VOLUNTEER AMBULANCE & RESCUE SQUAD INC,LEXINGTON PK,MD
522315183,LGG UPLIFT FOUNDATION INC,CLINTON,MD
263833720,LIBERATED MINDS ORGANIZATION,GERMANTOWN,MD
521379630,LIBERTY MOUNTAIN RACING TEAM INC,BETHESDA,MD
520783087,LIBERTY ROAD VOLUNTEER FIRE CO INC,RANDALLSTOWN,MD
522135137,LIFE AND BREATH FOUNDATION INC,ELLICOTT CITY,MD
861140556,LIFE AND DISCOVERY INC,FREDERICK,MD
383696762,LIFE CENTER-URBAN CHANGE OUTREACH,CAMP SPRINGS,MD
900501580,LIFE DEEDS INC,LANDOVER,MD
900662717,LIFE RENEWED CORPORATION,HARWOOD,MD
521402373,LIFEBRIDGE HEALTH INC,BALTIMORE,MD
522123257,LIFEGUARD INC,MONTGOMRY VLG,MD
271572592,LIFERS,COLUMBIA,MD
521198100,LIFESONG INCORPORATED,LAVALE,MD
522090398,LIGHT OF THE WORLD FAMILY MINISTRIES INC,GLEN BURNIE,MD
522193286,LIGHT OF TRUTH CENTER INC,BALTIMORE,MD
263639185,LINTHICUM VETERANS MEMORIAL INC,LINTHICUM HTS,MD
10741661,LIONS CLUB OF OLNEY FOUNDATION INC,OLNEY,MD
472056172,LISTEN AND LEARN MINISTRIES,CLINTON,MD
527286275,LITERACY WORLDWIDE FOUNDATION INCORPORATED,GARRETT PARK,MD
520391710,LITHUANIAN HALL ASSOCIATION INC,BALTIMORE,MD
232235685,LITTLE LEAGUE BASEBALL INC,SNOW HILL,MD
721555598,LITTLE LEAGUE BASEBALL INC,CATONSVILLE,MD
521331438,LITTLE LEAGUE BASEBALL INC,WILLIAMSPORT,MD
521344861,LITTLE LEAGUE BASEBALL INC,DENTON,MD
521506928,LITTLE LEAGUE BASEBALL INC,MAUGANSVILLE,MD
521516989,LITTLE LEAGUE BASEBALL INC,E NEW MARKET,MD
