EIN,Name,City,State
521764090,NOYES CHILDRENS LIBRARY FOUNDATION INC,KENSINGTON,MD
462752094,NU DIRECTION INC,BALTIMORE,MD
271965216,NUFDI FUND INC,POTOMAC,MD
461086098,NURSING HEART INC,BALTIMORE,MD
50559626,NUTRITIONFACTS ORG INC,KENSINGTON,MD
521874053,OAK CREST VILLAGE INC,PARKVILLE,MD
522305177,OAKDALE CHRISTIAN ACADEMY INC,OLNEY,MD
521019433,OAKLAND MILLS INTERFAITH INC,COLUMBIA,MD
526054320,OAKLAND VOLUNTEER FIRE DEPARTMENT INC,OAKLAND,MD
383902126,OBAMAS CHILDREN INC,GERMANTOWN,MD
820774331,OCEAN CITY BEACH PATROL MARYLAND CHAPTER OF THE UNITED STATES LIFES,OCEAN CITY,MD
272151222,OCEAN CITY CHAMBER OF COMMERCE FOUNDATION INC,OCEAN CITY,MD
522222484,OCEAN CITY DEVELOPMENT CORPORATION,OCEAN CITY,MD
383698991,OCEAN CITY LIONS CHARITIES INC,OCEAN CITY,MD
311640641,OCEAN PINES CHILDRENS THEATER,OCEAN PINES,MD
521530218,OCEANITES INC,CHEVY CHASE,MD
460865784,OCHS FAMILY FOUNDATION,BALTIMORE,MD
841670822,OCPHC CHARITIES INC,OCEAN CITY,MD
521661804,ODENTON HERITAGE SOCIETY INC,ODENTON,MD
522030205,ODENTON SENIOR HOUSING INC,TIMONIUM,MD
30482876,ODONNELL HEIGHTS TENANT COUNCIL,BALTIMORE,MD
522101501,OFFICE MANAGEMENT AND TECHNOLOGY INC,ESSEX,MD
331202139,OLD BO BOYS ASSOCIATION USA INC,UPPR MARLBORO,MD
263089811,OLD LINE STATE LACROSSE CLUB,ARNOLD,MD
521444286,OLDE MILL BAND BOOSTERS ASSOCIATION INC,MILLERSVILLE,MD
522218178,OLDTOWN COMMUNITY CENTER INC,OLDTOWN,MD
262348038,OLF SENIOR HOUSING INC,BALTIMORE,MD
453025889,OLIVIA CONSTANTS FOUNDATION INC,ANNAPOLIS,MD
521149571,OLNEY THEATRE CORPORATION,OLNEY,MD
451866500,OMINSKY FAMILY CHARITABLE FOUNDATION INC,COLUMBIA,MD
521226449,OMNI HOUSE INC,GLEN BURNIE,MD
522046050,ON OUR OWN FREDERICK COUNTY INC,FREDERICK,MD
522290119,ON OUR OWN OF CARROLL COUNTY INC,WESTMINSTER,MD
521812414,ON OUR OWN OF MARYLAND INC,ELKRIDGE,MD
522176441,ONE CHURCH ONE CHILD OF MARYLAND INC,BALTIMORE,MD
800222081,ONE DAY AT A TIME INC,CAPITOL HGTS,MD
611408562,ONE MOUNTAIN FOUNDATION,CASCADE,MD
522211189,OPEN DOOR CHRISTIAN CENTER,OWINGS MILLS,MD
522293872,OPEN MIND FOUNDATION,SHERWOOD,MD
454733758,OPEN MIND INTERNATIONAL INC,BETHESDA,MD
521159823,OPPORTUNITY BUILDERS ASSOC OF PARENTS INC,PASADENA,MD
454599833,OPPORTUNITY MINISTRIES INC,PASADENA,MD
521488708,OPTIMIST CLUB FOUNDATION OF ROCKVILLE MD INC,ROCKVILLE,MD
522332656,OR HAOLAM LIGHT OF THE WORLD MINISTRIES INC,GAITHERSBURG,MD
455044620,ORCHESTRA PROJECT,MONTGOMRY VLG,MD
522151842,ORGANIZATION OF HISPANIC-LATIN AMERICANS OF ANNE ARUNDEL CO INC,HARWOOD,MD
273857812,ORLU PROVINCIAL UNION FOUNDATION INC,PIKESVILLE,MD
471334325,ORRSON FAMILY FOUNDATION INC,TOWSON,MD
812157591,ORTHODOX JEWISH NURSES ASSOCIATION INC,OLNEY,MD
141862154,OSPREY FOUNDATION INC,TOWSON,MD
237076021,OSTEOGENESIS IMPERFECTA FOUNDATION INC,GAITHERSBURG,MD
311699713,OTTLEY MUSIC SCHOOL INC,HYATTSVILLE,MD
522436559,OUR FORTRESS HOMES INC,BALTIMORE,MD
263022809,OUR LITTLE JEWELS INC,ELLICOTT CITY,MD
522089675,OUR TOWN THEATRE INC,OAKLAND,MD
262113448,OUT CAME THE SUN FOUNDATION INC,ROCKVILLE,MD
452482209,OUT FOR JUSTICE INC,BALTIMORE,MD
274284348,OUTERARTS MARYLAND INC,CHESTERTOWN,MD
472286642,OUTERARTS MARYLAND INC,CHESTERTOWN,MD
352433311,OUTLAW KITTIES TRAP NEUTER RETURN & RESCUE CORPORATION,HYATTSVILLE,MD
273856852,OUTWARD ADVENTURES INC,SEVERN,MD
521556524,OVERLEA FULLERTON SENIOR CENTER COUNCIL,BALTIMORE,MD
522194493,OWELLI DEVELOPMENT UNION-USA LIMITED,UPPR MARLBORO,MD
521513303,OWEN M JOHNSON FAMILY FOUNDATION,POTOMAC,MD
520915635,OWINGS MILLS VOLUNTEER FIRE COMPANY OF BALTIMORE COUNTY INC,OWINGS MILLS,MD
205726773,OWINGS OUTLAWS INC,OWINGS,MD
521186193,OXFORD COMMUNITY CENTER INC,OXFORD,MD
521297736,OXFORD KIDS CAMP INC,OXFORD,MD
