EIN,Name,City,State
421263576,THOMAS & KATHERINE STONER FOUNDATION,BALTIMORE,MD
521812998,THOMAS I AND PEGGY A BALDWIN FOUNDATION,GAMBRILLS,MD
521995751,THOMAS JOHNSON HIGH SCHOOL BAND BOOSTERS CLUB INC,FREDERICK,MD
526044885,THOMAS WILSON SANITARIUM FOR CHILDREN OF BALTIMORE CITY,BALTIMORE,MD
841700955,THREAD INC,BALTIMORE,MD
521231698,THRESHOLD SERVICES INC,SILVER SPRING,MD
526047668,THURMONT COMMUNITY AMBULANCE SERVICE INC,THURMONT,MD
455325212,THURMONT SENIOR CENTER INC,THURMONT,MD
522350718,TIDEWATER CHAMBER SINGERS INC,EASTON,MD
450650952,TILGHMAN AREA YOUTH ASSOCIATION,TILGHMAN,MD
274705548,TITANS INC,WESTMINSTER,MD
521954581,TODAYS CARE & FAMILY SERVICES INC,BALTIMORE,MD
204750039,TOM OURSLER SR MEMORIAL SCHOLARSHIP FUND INC,JESSUP,MD
237267007,TOTAL HEALTH CARE INC,BALTIMORE,MD
208970858,TOWNSEND MEMORIAL MEDICAL CLINIC INC,ROCK HALL,MD
521635117,TOWSONTOWNE RECREATION COUNCIL,TOWSON,MD
262474374,TRAIL CONSERVANCY INC,SILVER SPRING,MD
521487462,TRANSCEN INC,ROCKVILLE,MD
454963573,TRANSFORMATION NOW,EDGEWOOD,MD
521533121,TRANSPORTATION ACTION PARTNERSHIP OF NORTH BETHESDA & ROCKVILLE INC,ROCKVILLE,MD
521516829,TRI STATE COMMUNITY HEALTH CENTER INC,HANCOCK,MD
521783118,TRI-STATE TOYS FOR HAPPINESS INC,CUMBERLAND,MD
237334457,TRINITY MORAVIAN CHURCH,NEW CARROLLTN,MD
522269589,TRINITY YOUTH SERVICES INC,LARGO,MD
43642949,TRIUMPH OF THE CROSS COMMUNITY INC,MONTGOMRY VLG,MD
522318881,TROOP 2 INC,HAGERSTOWN,MD
237282815,TROUT UNLIMITED,TOWSON,MD
521118808,TROUT UNLIMITED,BALTIMORE,MD
421599128,TRUE JOY HEALING & RESTORATION MINISTRIES INC,ABERDEEN,MD
300815454,TRUE LIFE INC,BEL AIR,MD
546037172,TRULAND FOUNDATION INC,GERMANTOWN,MD
264166848,TSERHA TSION MAHIBERE BALEWOLD INC,CHEVY CHASE,MD
522277777,TUCKER-DIGGS FOUNDATION INC,CLARKSVILLE,MD
42227075,TUITION EXCHANGE INC,BETHESDA,MD
20768994,TURN FIRST FOUNDATION,CABIN JOHN,MD
522200913,TURNER MEMORIAL A M E CHURCH COMMUNITY DEVELOPMENT CORP,HYATTSVILLE,MD
521190659,TURNING POINT OF WASHINGTON COUNTY INC,FREDERICK,MD
542012840,TWINKLE FOUNDATION INC,POTOMAC,MD
530238660,U A MECHANICAL TRADES SCHOOL INC,LANDOVER,MD
450983055,UAA-FOUNDATION,GAITHERSBURG,MD
520882914,UCH LEGACY FUNDING CORPORATION,BEL AIR,MD
272542163,UKRAINE MEDICAL OUTREACH INC,SALISBURY,MD
300027408,UMBC TRAINING ENTERPRISES INC,COLUMBIA,MD
272525001,UMBRELLA INITIATIVES FOUNDATION,ROCKVILLE,MD
841651463,UNESCO CENTER FOR PEACE,FREDERICK,MD
520696384,UNIFIED COMMUNITY CONNECTIONS INC,HUNT VALLEY,MD
521794552,UNION HOSPITAL OF CECIL COUNTY FOUNDATION INC,ELKTON,MD
520591685,UNION MEMORIAL HOSPITAL,BALTIMORE,MD
526057357,UNION RESCUE MISSION OF WESTERN MARYLAND INC,CUMBERLAND,MD
16241467,UNITED ASSOCIATION SCHOLARSHIP TR,ANNAPOLIS,MD
30540571,UNITED EDUCATIONAL CORPORATION,BALTIMORE,MD
471837509,UNITED HELP UKRAINE,GAITHERSBURG,MD
522283697,UNITED JEWISH COUNCIL OF ANNE ARUNDEL COUNTY INC,ANNAPOLIS,MD
521098745,UNITED METHODIST FOUNDATION OF THE BALTIMORE ANNUAL CONFERENCE INC,FULTON,MD
541185358,UNITED STATES AMATEUR BOXING INC,CAPITOL HGTS,MD
521386265,UNITED STATES AMATEUR BOXING INC,FRUITLAND,MD
900230404,UNITED STATES BOWLING CONGRESS INC,BALTIMORE,MD
521765558,UNITED STATES FELLOWSHIP INC,CLEAR SPRING,MD
260410003,UNIVERSAL SPORTS AND ACADEMICS INC,WALDORF,MD
520892064,UNIVERSITIES SPACE RESEARCH ASSOCIATION,COLUMBIA,MD
