EIN,Name,City,State
237175257,MIDDLETOWN VALLEY ATHLETIC ASSOCIATION INC,MIDDLETOWN,MD
526072749,MIDDLETOWN VOLUNTEER FIRE COMPANY,MIDDLETOWN,MD
272351112,MIDSHIPMEN AVIATION INC,PIKESVILLE,MD
311773996,MIDSTATE FIELD HOCKEY ASSN INC,SEVERNA PARK,MD
320012225,MIDWEST LIFE ENHANCEMENT SERVICES INC,BOWIE,MD
522060725,MIGSIE AND GAR RICHLIN FOUNDATION INC,BALTIMORE,MD
521528442,MIHI INC,HAGERSTOWN,MD
522066172,MIKE DAVIS FOUNDATION INC,CROFTON,MD
452455168,MIKE MURRAY MEMORIAL OUTREACH FUND,RISING SUN,MD
452211527,MILITARY HEALTH RESEARCH FOUNDATION INC,LAUREL,MD
521486741,MILTON A & GLORIA G BARLOW FAMILY FOUNDATION INC,POTOMAC,MD
522203089,MILTON AND LIBBEY DAVIS FOUNDATION INC,TOWSON,MD
526044793,MILTON M FRANK & THOMAS B SPRAGUE FOUNDATION INC,BALTIMORE,MD
900028453,MILTON MATTHEWS FOUNDATION INC,LANDOVER,MD
473586237,MINDFUL MEDICINE INC,STEVENSVILLE,MD
522132839,MINISTRIES UNITED SILVER SPRING TAKOMA PARK INC,SILVER SPRING,MD
462298852,MINNICK FOUNDATION INC,LAUREL,MD
526051712,MIRIAM LODGE INDEPENDENT ORDER KESHER SHEL BARZEL INC,BALTIMORE,MD
465615308,MISHKAN HASHOFAR MESSIANIC JEWISH CONGREGATION INC,SILVER SPRING,MD
770671250,MISION CRISTIANA NUEVO PACTO,KENSINGTON,MD
202437210,MISSIONARY CONNECTIONS INC,LUSBY,MD
522083443,MIZO PRESBYTERTIAN CHURCH,GAITHERSBURG,MD
522197655,MOCHA MOMS INC,UPPR MARLBORO,MD
455428563,MOED INCORPORATED,CHEVY CHASE,MD
432115040,MOLLYS HOPE INC,REISTERSTOWN,MD
460518581,MOMS CLUB,NEW MARKET,MD
912128216,MOMS CLUB,POTOMAC,MD
912128247,MOMS CLUB,HAMPSTEAD,MD
912128285,MOMS CLUB,FREDERICK,MD
262190358,MONARCH ACADEMY PUBLIC CHARTER SCHOOL INC,BALTIMORE,MD
264012391,MONTE SANDERS FIT FAMILIES INC,FINKSBURG,MD
521631500,MONTEVUE CITIZENS AUXILLARIES INC,FREDERICK,MD
262790557,MONTGOMERY BLAIR HIGH SCHOOL MAGNET FOUNDATION INC,KENSINGTON,MD
520880656,MONTGOMERY CHILD CARE ASSOCIATION INC,ROCKVILLE,MD
453787207,MONTGOMERY COLLEGE LIFE SCIENCES PARK FOUNDATION INC,ROCKVILLE,MD
300495881,MONTGOMERY COUNTY CHAMBER FOUNDATION INC,ROCKVILLE,MD
141904589,MONTGOMERY COUNTY COLLABORATION COUNCIL,ROCKVILLE,MD
522089989,MONTGOMERY COUNTY MD DELTA ALUMNAE FOUNDATION INC,ROCKVILLE,MD
271335331,MONTGOMERY COUNTY PARTNERS FOR ANIMAL WELL-BEING INC,DERWOOD,MD
800592945,MONTGOMERY COUNTY RENTERS ALLIANCE,SILVER SPRING,MD
522298864,MONTGOMERY HOUSING PARTNERSHIP INC,SILVER SPRING,MD
208732395,MONTGOMERY YOUTH WRESTLING LEAGUEINC,BETHESDA,MD
521794151,MONUMENTAL RIFLE & PISTOL CLUB- JUNIOR DIVISION INCORPORATED,CATONSVILLE,MD
263882735,MORDECHAI AND RUTH SNIDER CHARITABLE FOUNDATION INC,PIKESVILLE,MD
237089143,MORGAN STATE UNIVERSITY FOUNDATION INCORPORATED,BALTIMORE,MD
522259962,MORRIS FOUNDATION I INC,GLENDALE,MD
522009393,MORRISON GROVE FOUNDATION INC,BALTIMORE,MD
464596932,MORTON AND TOBIA MOWER ART FOUNDATION INC,HUNT VALLEY,MD
521950626,MORTON B & TAMARA S PLANT FAMILY FOUNDATION INC,BALTIMORE,MD
522325403,MOST WORSHIPFUL PRINCE HALL FOUNDATION OF MARYLAND,BALTIMORE,MD
465637446,MOTHER SETON PARISH CONFERENCE,GERMANTOWN,MD
311487833,MOUNT EPHRAIM COMMUNITY DEVELOPMENT CORPORATION,UPPR MARLBORO,MD
810637011,MOUNT JEZREEL COMMUNITY DEVELOPMENT CORP,SILVER SPRING,MD
522063476,MOUNT SAINT AGNES THEOLOGICAL CENTER FOR WOMEN INC,BALTIMORE,MD
237403297,MOUNT SAVAGE BEAUTIFICATION COMMITTEE INCORPORATED,MOUNT SAVAGE,MD
450529251,MOUNT VERNON OF BALTIMORE PRESERVATION FOUNDATION INC,BALTIMORE,MD
472235819,MOUNT ZION HOUSE OF DELIVERANCE,BELTSVILLE,MD
463002261,MOUNTAIN OF FIRE AND MIRACLES MINISTRIES-LAUREL MD,LAUREL,MD
455239131,MOUNTAIN OF FIRE AND MIRACLES MINISTRIES-ROCKVILLE,LAUREL,MD
521663825,MOVEABLE FEAST INC,BALTIMORE,MD
