EIN,Name,City,State
311795328,JENKINS FAMILY FOUNDATION INC,COLUMBIA,MD
522279134,JENNY WAELDER HALL CENTER FOR CHILDREN INC,SYKESVILLE,MD
522223864,JERMAINE E LEWIS FOUNDATION INC,UPPR MARLBORO,MD
522006380,JEROME AND SONIA BAUM CHARITABLE FOUNDATION INC,TOWSON,MD
207047342,JERROLD VAN WINTER CHARITABLEFOUNDATION,ROCKVILLE,MD
10777668,JESS CARSON FOUNDATION INC,ANNAPOLIS,MD
256821173,JESSE & HERTHA ADAMS CHARITABLE TR,BALTIMORE,MD
454773838,JESUS HOUSE ELKRIDGE INC,LINTHICUM HEIGHTS,MD
520619002,JEWISH COMMUNITY CENTER OF BALTIMORE INC,OWINGS MILLS,MD
520214465,JEWISH COMMUNITY RELATIONS COUNCIL OF GREATER WASHINGTON,N BETHESDA,MD
521263608,JEWISH FOUNDATION FOR GROUP HOMES,ROCKVILLE,MD
203992763,JEWISH FOUNDATION FOR GROUP HOMESENDOWMENT INC,ROCKVILLE,MD
272885120,JEWISH LEARNING EXPERIENCE INC,OWINGS MILLS,MD
522118084,JEWISH LITERACY FOUNDATION INC,BALTIMORE,MD
526034761,JEWISH MUSEUM OF MARYLAND INC,BALTIMORE,MD
521998445,JEWISH RECOVERY HOUSES INC,BALTIMORE,MD
731685391,JEWISH SPIRITUAL LITERACY INC,BALTIMORE,MD
526001443,JEWISH WELFARE FUND OF BALTIMORE INC,BALTIMORE,MD
462035651,JEWISH WOMAN ENTREPRENEUR,BALTIMORE,MD
251921442,JITA JESUS IS THE ANSWER,CLINTON,MD
522007516,JOAN AND MARSHALL CUTLER FAMILY FOUNDATION INC,N BETHESDA,MD
520367555,JOBS DAUGHTERS INTERNATIONAL,NORTH BEACH,MD
522345769,JOBS HOUSING & RECOVERY INC,BALTIMORE,MD
800644782,JOE BLACK MEMORIAL FUND,BOWIE,MD
137180307,JOHN & MAUREEN HENDRICKS CHARITABLE FOUNDATION,SILVER SPRING,MD
205778513,JOHN AND JANE MATHER FOUNDATION FOR SCIENCE AND THE ARTS,HYATTSVILLE,MD
383765862,JOHN AND MARIA PITCAIRN FOUNDATION INC,ROCKVILLE,MD
912078375,JOHN AND RACHEL KING FOUNDATION,CABIN JOHN,MD
300487417,JOHN BURNAM MONUMENT FOUNDATION INC,N BETHESDA,MD
320159000,JOHN D BRANTLEY FINANCIAL SERVICE,BALTIMORE,MD
522353488,JOHN E HARMS JR FOUNDATION INC,HUNTINGTOWN,MD
526034785,JOHN J LEIDY FOUNDATION INC,TOWSON,MD
311694405,JOHN STEPHEN GOODSON MEMORIAL FOUNDATION INC,BETHESDA,MD
521648021,JOHN STREET PARK ASSOCIATION,BALTIMORE,MD
521811971,JOHNS HOPKINS HOME CARE GROUP INC,BALTIMORE,MD
237252596,JOHNS HOPKINS HOSPITAL ENDOWMENT FUND INCORPORATED,BALTIMORE,MD
521232569,JOHNS HOPKINS MEDICAL SERVICES CORPORATION,BALTIMORE,MD
526056621,JOPPA MAGNOLIA VOLUNTEER FIRE CO INC,JOPPA,MD
526039040,JOSEPH D BAKER FUND INC,FREDERICK,MD
526035997,JOSEPH MEYERHOFF FUND INC,BALTIMORE,MD
521642751,JOSEPH SACCO SCHOLARSHIP FUND,CAMP SPRINGS,MD
261118580,JOSIE KING FOUNDATION INC,BALTIMORE,MD
860735405,JOVINA ALICIA RAMIREZ DE ARBAJE FOUNDATION,BALTIMORE,MD
521954339,JUBILEE MINISTRIES INC,WOODSTOCK,MD
462951527,JUDAIC HERITAGE INC,BALTIMORE,MD
521927792,JULY FOURTH ANNAPOLIS INC,ANNAPOLIS,MD
800397456,JUST 4 US FOUNDATION,HYATTSVILLE,MD
412087334,JUST HEART HELP INC,BALTIMORE,MD
270029883,JUSTICE FUND INC,BETHESDA,MD
200898239,JUSTINE MARIE FOUNDATION,CLARKSVILLE,MD
331085540,JUSTPARTNERS INC,BALTIMORE,MD
522314442,KAMBATA DEVELOPMENT NETWORK,SILVER SPRING,MD
271310475,KAMKAM FOUNDATION INC,GAITHERSBURG,MD
273264039,KAMRYN LAMBERT FOUNDATION,GLEN BURNIE,MD
264545775,KATRINA TAGGET MEMORIAL FOUNDATION,ELLICOTT CITY,MD
10604102,KAVOD VNICHUM,COLUMBIA,MD
521645642,KEATS FAMILY FOUNDATION INC,BETHESDA,MD
260058593,KEEP AT ANDELAIN FARM,THURMONT,MD
521633229,KENNEDY KRIEGER ASSOCIATES INC,BALTIMORE,MD
521363927,KENT COUNTY DAY CARE INC,CHESTERTOWN,MD
465587024,KENT ISLAND BEACH CLEANUPS INC,STEVENSVILLE,MD
263642934,KENT ISLAND YOUTH BASEBALL & SOFTBALL CLUB INC,STEVENSVILLE,MD
521857420,KENTLANDS COMMUNITY FOUNDATION INC,GAITHERSBURG,MD
521290067,KERALINK INTERNATIONAL INC,CATONSVILLE,MD
521116605,KERNAN HOSPITAL AUXILIARY INC,CATONSVILLE,MD
521913796,KEVIN E REICHARDT FOUNDATION,ANNAPOLIS,MD
830343052,KEYS DEVELOPMENT INC,BALTIMORE,MD
460717976,KEYS TO SUCCESS GROUP INC,COLUMBIA,MD
260074486,KIAMSHA YOUTH EMPOWERMENT ORGANIZATION INC,FORESTVILLE,MD
421657976,KIDS ENJOY EXERCISE NOW,BETHESDA,MD
753020054,KIDS FEELING FIT FOUNDATION INC,ROCKVILLE,MD
462717987,KIN-NECT,EDGEWATER,MD
521365500,KINETICS DANCE THEATRE INC,ELLICOTT CITY,MD
521927975,KING HOUSING INC,ROCKVILLE,MD
522030024,KINGDOM COMMUNITY DEVELOPMENT CORP,BALTIMORE,MD
522030029,KINGDOM FELLOWSHIP COVENANT MINISTRIES INC,BALTIMORE,MD
331010592,KINGDOM RAIN INC,TOWSON,MD
542114141,KINGS & PRIESTS COURT INTL MINISTRIES INC,SILVER SPRING,MD
342011318,KINGSON ROYALS YOUTH ATHLETIC MINISTRIES INCORPORATED,PASADENA,MD
522342513,KIPP BALTIMORE INC,BALTIMORE,MD
134222352,KIRCHNER FAMILY FOUNDATION INC,QUEENSTOWN,MD
273890790,KIRSTINS HAVEN INC,SUITLAND,MD
811112043,KITSUNE,FREDERICK,MD
521874378,KIWANIS CLUB OF FREDERICK FOUNDATION INC,FREDERICK,MD
521402453,KLEIN G & MARY LEE LEISTER FOUNDATION INC,TOWSON,MD
134317223,KNINE RESCUE INC,BROOKEVILLE,MD
521636273,KOLKER SAXON FAMILY FOUNDATION INC,BALTIMORE,MD
412211438,KOREAN AMERICAN CULTURAL ART FOUNDATION INCORPORATED,WALDORF,MD
522300984,KOREAN RESOURCE CENTER INC,ELLICOTT CITY,MD
461744542,KOUVE COUNCIL IN AMERICA,HYATTSVILLE,MD
521890901,KUNTA KINTE-ALEX HALEY FOUNDATION INC,ANNAPOLIS,MD
462209220,L E O S A FOUNDATION INC,BERLIN,MD
237187899,L FRANKLIN AND GERTRUDE H PURNELL FOUNDATION INC,BERLIN,MD
711032919,LADIES OF CAMEROON-USA,SILVER SPRING,MD
770694736,LAKELAND COMMUNITY HERITAGE PROJECT,COLLEGE PARK,MD
526071802,LANGLEY PARK BOYS CLUB INCORPORATED,HYATTSVILLE,MD
522029192,LANTERN,BALTIMORE,MD
462160960,LAPS FOR LEXI,SILVER SPRING,MD
521907732,LASCO INC,MITCHELLVILLE,MD
264503259,LASOS,BEL AIR,MD
