EIN,Name,City,State
521290083,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC,JOPPA,MD
521276103,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC,GERMANTOWN,MD
526070559,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC,POTOMAC,MD
526070732,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC,GAITHERSBURG,MD
526070756,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC,KENSINGTON,MD
526072290,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC,BERWYN HTS,MD
911882725,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC,GERMANTOWN,MD
521885024,PTA MARYLAND CONGRESS OF PARENTS AND TEACHERS,TOWSON,MD
364675358,PTA MARYLAND CONGRESS OF PARENTS AND TEACHERS INC,CLEAR SPRING,MD
900054971,PTA MARYLAND CONGRESS OF PARENTS AND TEACHERS INC,ELKRIDGE,MD
237030969,PTA MARYLAND CONGRESS POT SPRINGS ELEMENTARY PTA,TIMONIUM,MD
383844501,PTA MARYLNAD CONGRESS OF PARENTS & TEACHERS INC,BEL AIR,MD
331162559,PTAM MARYLAND CONGRESS OF PARENTS AND TEACHERS,BEL AIR,MD
521412226,PUBLIC JUSTICE CENTER INC,BALTIMORE,MD
526001871,PUBLIC LIBRARY ASSOCIATION OF ANNAPOLIS AND A A CO INC,ANNAPOLIS,MD
371608656,PUBLIC MEDIA INSTITUTE FOR INNOVATIVE LEADERSHIP INC,BALTIMORE,MD
521320986,PUPPET CO,GLEN ECHO,MD
271904416,PURR CHANCE INC,RIDGE,MD
207270538,QUALIFIED ELEVATOR INSPECTOR TRAINING TR,COLUMBIA,MD
521975178,QUALITY LIFE CENTER INC,SILVER SPRING,MD
201143371,QUALITY SOURCE LIVING CORPORATION,FT WASHINGTON,MD
461342774,QUAN AM BUDDHIST TEMPLE INC,CATONSVILLE,MD
331153717,QUEEN ANNES CONSERVATION FUND INC,CENTREVILLE,MD
453778349,QUEEN ANNES COUNTY FITNESS AND AQUATIC EDUCATIONAL SOCIETY INC,CENTREVILLE,MD
526049578,QUEEN ANNES COUNTY HISTORICAL SOCIETY,CENTREVILLE,MD
521839026,QUEEN ANNES COUNTY MENTAL HEALTH COMMITTEE INC,QUEENSTOWN,MD
521055742,QUIXOTE CENTER INCORPORATED,COLLEGE PARK,MD
522190112,QUOTIDIAN THEATRE COMPANY INC,ROCKVILLE,MD
510438420,R WAYNE FEEZER MEMORIAL FOUNDATION INC,REISTERSTOWN,MD
200472269,RACHUBA FAMILY FOUNDATION INC,ELDERSBURG,MD
263914931,RAD-AID INTERNATIONAL INC,CHEVY CHASE,MD
10949188,RADIO CONNECTION WORLDWIDE LTD,GAITHERSBURG,MD
460470273,RAINBOW PRODUCTION MINISTRIES,SILVER SPRING,MD
472569670,RALPH A CUSICK JR AND JAQUELIN A CUSICK FOUNDATION INC,ROCKVILLE,MD
526034740,RALPH C HELLER FOUNDATION INC,BALTIMORE,MD
521708339,RALPH J BUNCHE COMMUNITY CENTER INC,EDGEWATER,MD
331215036,RAS - THE INTERNATIONAL SERBIAN ORGANIZATION,BETHESDA,MD
473698726,RATCLIFF THOMAS FOUNDATION,UPPER MARLBORO,MD
521987065,RAVENS FOUNDATION INC,OWINGS MILLS,MD
200126157,RAVENS ROOST FOUNDATION FOR FAMILIES INC,BALTIMORE,MD
522064379,RAY OF HOPE MISSION CENTER,PORT DEPOSIT,MD
800695062,RE-USE BARN PROJECT,POMFRET,MD
463073514,REACH ONE TOUCH ONE INC,WHITE PLAINS,MD
262133991,REACHING OUT NOW INC,MARBURY,MD
261640947,REACHING THE WORLD COMMUNITY DEVELOPMENT INC,CLINTON,MD
510563051,REBUILDING THROUGH ART PROJECT INC,IDLEWYLDE,MD
753163984,REBUILDING TOGETHER KENT COUNTY MD INC,CHESTERTOWN,MD
50584940,RECLAIMING OUR CHILDREN & COMMUNITY PROJECT INC,BALTIMORE,MD
262951843,RECOVERY ENHANCEMENT FUND INC,HUNT VALLEY,MD
