EIN,Name,City,State
510538230,SQUASHEMPOWER INC,POTOMAC,MD
270374586,SRI HANUMAN TEMPLE OF NORTH AMERICA,LANHAM,MD
271511016,SRRS FOUNDATION INC,HANOVER,MD
521415083,ST AGNES HOSPITAL FOUNDATION INC,BALTIMORE,MD
521729460,ST AMBROSE HOUSING AID CENTER INC,BALTIMORE,MD
320048210,ST ANDREWS SOCIETY OF MID MARYLAND INC,FEREDERICK,MD
272747914,ST FRANCIS CAT FOUNDATION INC,ST MICHAELS,MD
520591421,ST JOHNS COLLEGE,ANNAPOLIS,MD
521487828,ST LEONARD VOLUNTEER FIRE AND RESCUE COMPANY 7 INC,ST LEONARD,MD
522101438,ST MARY ETHIOPIAN ORTHODOX TEWAHEDO CHURCH,BLADENSBURG,MD
522143923,ST MARY YOUTH SOCCER INC,CALIFORNIA,MD
520936189,ST MARYS COLLEGE OF MARYLAND INC,ST MARYS CITY,MD
521051368,ST MARYS HOSPITAL FOUNDATION INC,LEONARDTOWN,MD
113699100,ST MARYS OUTREACH CENTER,BALTIMORE,MD
202518203,ST MARYS RIVER WATERSHED ASSOCIATION INC,ST MARYS CITY,MD
521698879,ST MICHAELS COMMUNITY CENTER INC,ST MICHAELS,MD
300729720,ST MICHAELS CONCOURS DELEGANCE INC,ST MICHAELS,MD
521748592,ST PAULS PLUS INC,LUTHERVILLE TIMONIUM,MD
520709497,ST PAULS SCHOOL FOR GIRLS,LUTHERVILLE TIMONIUM,MD
452590310,ST THOMAS AQUINAS TUTORIAL INC,ARNOLD,MD
522228263,ST THOMAS MORE ACADEMY INC,MIDDLETOWN,MD
521918741,ST VINCENT DE PAUL OF BALTIMORE FOUNDATION INC,BALTIMORE,MD
520597056,ST VINCENT DE PAUL SOCIETY OF BALTIMORE,BALTIMORE,MD
521179475,STA TRAINING SCHOOL INC,BALTIMORE,MD
522142963,STANFORD AMERICAN EDUCATION FOUNDATION INC,CLINTON,MD
134036431,STANLEY M KLEIN FOUNDATION INC,LANHAM,MD
30381874,STANTON-BATES ALUMNI SCHOLARSHIPS INCORPORATED,ANNAPOLIS,MD
520591490,STAR SPANGLED BANNER FLAG HOUSE ASSOCIATION INCORPORATED,BALTIMORE,MD
205505358,STEAMSHIP TRADE ASSOCIATION OFBALTIMORE CHARITABLE LEGACY INC,BALTIMORE,MD
454830380,STEMCORP INC,LEXINGTON PARK,MD
261289704,STEPHEN A MARKS FOUNDATION,ARNOLD,MD
237447724,STEPPING STONE MUSEUM ASSOCIATION INC,HVRE DE GRACE,MD
520943615,STEVENS FOREST NURSERY SCHOOL INC,COLUMBIA,MD
264055717,STEWART MUSICAL PRODUCTIONS LTD,OWINGS,MD
521196602,STOCKTON VOLUNTEER FIRE COMPANY INC,STOCKTON,MD
800514156,STOGA-USA,SILVER SPRING,MD
320339330,STONE SOUP FOUNDATION INC,NEW WINDSOR,MD
10824387,STOP THE SILENCE STOP CHILD SEXUAL ABUSE INC,GLENN DALE,MD
273473488,STRATEGIC ENGAGEMENT GROUP INC,ROCKVILLE,MD
261493052,STRATHMORE BEL PRE SWIM TEAM ASSOCIATION INC,SILVER SPRING,MD
311524734,STREBOR FAMILY FOUNDATION,ARNOLD,MD
452843574,STRIVE TO TRI INC,FT WASHINGTON,MD
460804401,STRUT & SIT FOR AUTISM,ANNAPOLIS,MD
562378330,STS CYRIL & METHODIUS BULGARIAN ORTHODOX MISSION,SILVER SPRING,MD
527044169,STUART AND MARTHA BINDEMAN CHARITABLE TRUST,BETHESDA,MD
522237872,STUDENT ACHIEVEMENT & ADVOCACY SERVICES,CABIN JOHN,MD
472272768,STUDENT HOMELESSNESS INITIATIVE PARTNERSHIP OF FREDERICK COUNTY IN,FREDERICK,MD
522126323,STUDIES SOLUTIONS RESULTS INC,SILVER SPRING,MD
273099828,SUMMER BUDDIES INC,SILVER SPRING,MD
452682078,SUNDIS GIFT INC,FOREST HILL,MD
522273352,SUNRISE CHILDRENS FOUNDATION INC,BIVALVE,MD
521925385,SUPER KIDS PLACE INC,ARNOLD,MD
203218727,SUPPORTING THE ARTS IN RELAY,CATONSVILLE,MD
61746070,SUPPORTIVE HOUSING GROUP INC,REISTERSTOWN,MD
521822928,SWEET ADELINES INTERNATIONAL,ROCKVILLE,MD
542062016,SWEETSER FOUNDATION INC,ANNAPOLIS,MD
521680035,SWIRNOW CHARITABLE FOUNDATION INC,BALTIMORE,MD
141866661,SYLVIA AND RIP WILLIAMS CHARITABLE FOUNDATION INC,BETHESDA,MD
472307952,SYMPHONY NUMBER ONE,BALTIMORE,MD
260385674,SYMPHONY OF THE POTOMAC INC,GLEN ECHO,MD
521855866,SYRIAN-AMERICAN WOMENS CHARITABLE ASSOCIATION INC,SILVER SPRING,MD
521491874,SYSTEM SOURCE FOUNDATION INC,HUNT VALLEY,MD
541712500,T HOWARD FOUNDATION,SILVER SPRING,MD
521231953,T ROWE PRICE FOUNDATION,BALTIMORE,MD
200222368,TABERNACLE OF GRACE MINISTRIES,LANHAM,MD
461101160,TABITHA MINISTRY INC,OWINGS MILLS,MD
471384384,TABLE FOUNDATION,HUNT VALLEY,MD
522239311,TAILS OF HOPE SANCTUARY INC,MOUNT AIRY,MD
521294608,TAIWANESE YOUTH ARTS FOUNDATION INC,BETHESDA,MD
571164180,TAKE BACK THE CITY INC,BALTIMORE,MD
455085208,TAKOMA ACADEMY ALUMNI ASSOCIATION INC,SILVER SPRING,MD
205124874,TALBOT COUNTY GARDEN CLUB INC,EASTON,MD
203767837,TALBOT SOCCER ASSOCIATION INC,EASTON,MD
521186158,TAMIL SANGAM OF GREATER WASHINGTON INC,BELTSVILLE,MD
522202899,TANNER COMMUNITY RESOURCE CENTER INC,OXON HILL,MD
201197131,TAPESTRY VINEYARD CHRISTIAN FELLOWSHIP,ROCKVILLE,MD
453540854,TAPESTRY WORLDWIDE INC,BETHESDA,MD
271349121,TARAJA RESOURCE NETWORK INC,WESTMINSTER,MD
753063345,TAYLORSVILLE-WINFIELD LIONS CHARITIES INC,WOODBINE,MD
521649365,TEACH INTERNATIONAL INC,TAKOMA PARK,MD
203905862,TEACHING THE WORD INC,WESTMINSTER,MD
