EIN,Name,City,State
521322581,FREDERICK COUNTY CRISIS PREGNANCY CENTER INC,FREDERICK,MD
521633661,FREDERICK COUNTY HOUSING TRUST INC,FREDERICK,MD
521147631,FREDERICK COUNTY YOUTH ORCHESTRA INC,FREDERICK,MD
464306555,FREDERICK FORCE HOCKEY CLUB INC,NEW MARKET,MD
522360084,FREDERICK HUSTLER S BASEBALL,FREDERICK,MD
522048200,FREDERICK N GRIFFITH FOUNDATION FOR THE ADVNCMNT OF TRANSPLANT INC,BALTIMORE,MD
271541037,FREDERICK STARS LACROSSE CLUB INC,FREDERICK,MD
136124582,FREDERICK W RICHMOND FOUNDATION INC,EASTON,MD
520784627,FREDERICK WOMANS CIVIC CLUB INC,FREDERICK,MD
205576739,FREE STATE CORVETTE CLUB FOUNDATIONINC,ELLICOTT CITY,MD
521193160,FREE STATE MONTESSORI SCHOOL INC,FORK,MD
261676956,FREEDOM AND DEMOCRACY SCHOOLS FOUNDATION INC,BALTIMORE,MD
800120206,FREEDOM ROWERS INC,EASTON,MD
521772596,FREMETTE GOLDBERG FOX & MANNY W GOLDBERG FOUNDATION INC,ROCKVILLE,MD
526045458,FRIEL FOUNDATION INC,QUEENSTOWN,MD
520785118,FRIENDS AWARE INCORPORATED,CUMBERLAND,MD
522014213,FRIENDS CARE INC,COCKEYSVILLE,MD
237016086,FRIENDS NURSING HOME INC,SANDY SPRING,MD
521659600,FRIENDS OF CATHOLIC EDUCATION INC,FREDERICK,MD
205555024,FRIENDS OF CEDAR LANE INC,LEONARDTOWN,MD
473563439,FRIENDS OF GWEN LEHMAN INC,BERLIN,MD
203042246,FRIENDS OF KELLETT SCHOOL INC,BETHESDA,MD
813898425,FRIENDS OF MARGARET SCHWEINHAUT SENIOR CENTER,SILVER SPRING,MD
521636874,FRIENDS OF MARYLAND STATE LIBRARY FOR BLIND & PHYSICALLY HANDICAPPED,MILLERSVILLE,MD
521083102,FRIENDS OF POPLAR HILL MANSION INC,SALISBURY,MD
311550051,FRIENDS OF SENECA CREEK STATE PARK INC FOSCSP,GAITHERSBURG,MD
521701122,FRIENDS OF THE ANNAPOLIS SYMPHONY ORCHESTRA INC,ANNAPOLIS,MD
522026597,FRIENDS OF THE BRAS D OR INC,CHEVY CHASE,MD
472674034,FRIENDS OF THE GERMANTOWN VOLUNTEER FIRE DEPARTMENT,GAITHERSBURG,MD
521427040,FRIENDS OF THE GREENBELT MUSEUM INC,GREENBELT,MD
521964701,FRIENDS OF THE JEWISH CHAPEL INC,ANNAPOLIS,MD
521736650,FRIENDS OF THE LIBRARY MONTGOMERY COUNTY MD INC,POTOMAC,MD
510547173,FRIENDS OF THE MARYLAND STATE ARCHIVES INC,ANNAPOLIS,MD
900127531,FRIENDS OF THE ONE ROOM SCHOOLHOUSE INC,PORT REPUBLIC,MD
522066485,FRIENDS OF THE PATAPSCO VALLEY STATE PARK LTD,ELLICOTT CITY,MD
521762775,FRIENDS OF THE PATUXENT WILDLIFE RESEARCH CENTER INC,LAUREL,MD
522349780,FRIENDS OF THE RANDALLSTOWN LIBRARY INC,RANDALLSTOWN,MD
522106604,FRIENDS OF THE WASHINGTON COUNTY RURAL HERITAGE MUSEUM,BOONSBORO,MD
205232014,FRIENDS OF TROOP 209 INCORPORATED,SILVER SPRING,MD
521320023,FRIENDS OF WORLD MARITIME U INC,BETHESDA,MD
270590221,FRIENDSHIP FORCE OF THE NATIONAL CAPITAL AREA INC,SILVER SPRING,MD
521848087,FRIENDSVILLE FOUNDATION INC,FRIENDSVILLE,MD
522206896,FRINER FAMILY FOUNDATION INC,TOWSON,MD
223931692,FROM CON TO CHRIST DARE TO BE DIFFERENT,BALTIMORE,MD
522096292,FROM HOUSE TO HOME INC,BALTIMORE,MD
521089650,FROSTBURG AREA AMBULANCE SERVICE INC,FROSTBURG,MD
61648620,FROSTBURG FIRE DEPARTMENT NO 1 INC,FROSTBURG,MD
470852643,FUND FOR INHERITED DISEASE RESEARCH INC,BETHESDA,MD
271422066,FUNDACION LOS NINOS DE MARIA INC,COLUMBIA,MD
200625827,FUNDRAISING 501 C INC,FREDERICK,MD
520796956,FUTURE FARMERS OF AMERICA,BALTIMORE,MD
800741759,FUTURE LEADERS MENTORING PROGRAM INC,POMFRET,MD
731627278,FUTURE OF NICARAGUA INC,BETHESDA,MD
471167331,G H REAL HOLDINGS INC,BALTIMORE,MD
311674279,G JAMES GHOLSON ENDOWMENT FUND FOR FHHS,HYATTSVILLE,MD
900137782,GABKUL FOUNDATION,WALDORF,MD
521818612,GABRIEL PROJECT INC,CROFTON,MD
237413600,GAITHERSBURG HELP INC,GAITHERSBURG,MD
521208868,GAITHERSBURG MEALS-ON-WHEELS INC,GAITHERSBURG,MD
342018491,GALENA LIONS CHARITIES INC,GALENA,MD
521854697,GALLAGHER MANSION INC,BALTIMORE,MD
473544299,GARCIA FAMILY SPOTLIGHT FOUNDATION INC,BETHESDA,MD
521322233,GARRETT COUNTY HABITAT FOR HUMANITY INC,OAKLAND,MD
521773373,GARRETT COUNTY LIGHTHOUSE INC,OAKLAND,MD
205656050,GARRETT ENGINEERING AND ROBOTICSSOCIETY,MC HENRY,MD
521795790,GARRETT-JACOBS MANSION ENDOWMENT FUND INC,BALTIMORE,MD
16197230,GARRISON L LINCOLN TR,CATONSVILLE,MD
521877601,GARRISON RESTORATIVE ACTION AND COMMUNITY EMPOWERMENT CORPORATION,BALTIMORE,MD
521628263,GARWYN OAKS UNITED NEIGHBORS ASSOC INC,BALTIMORE,MD
