EIN,Name,City,State
911882964,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC,TAKOMA PARK,MD
204989831,PUSHTI PRASAD INC,BOYDS,MD
10699405,PYLE EDUCATION FOUNDATION CORPORATION,CABIN JOHN,MD
465503339,QM QUALITY MATTERS,ANNAPOLIS,MD
520995129,QUEEN ANNES CONSERVATION ASSOCIATION INC,MILLINGTON,MD
521419574,QUEEN ANNES COUNTY EXTENSION ADVISORY COUNCIL INC,CENTREVILLE,MD
455347506,QUEENS COURT FUNDS,PASADENA,MD
521665987,QUESTAR FOUNDATION INC,BALTIMORE,MD
391823451,QUIESCIENCE SACRED SCIENCE TEMPLE,ROCKVILLE,MD
522152810,QUINCE ORCHARD HIGH SCHOOL BOOSTER CLUB,NORTH POTOMAC,MD
522164815,QUINCE ORCHARD OTTERS SWIM CLUB INC,GAITHERSBURG,MD
461896563,R BRUCE THOMPSON CHARITABLE FOUNDATION INC,POTOMAC,MD
753208363,R J LAMBERT SCHOLAR ATHLETE FOUNDATION,MITCHELLVILLE,MD
522056428,R MADISON MITCHELL ENDOWMENT FUND INC,HVRE DE GRACE,MD
320265966,RACE AND RECONCILIATION IN AMERICA,CHEVY CHASE,MD
522030028,RALPH L DENNIS MINISTRIES INC,ODENTON,MD
260239043,RAMS CLUB FOOTBALL INCORPORATED,ROCKVILLE,MD
464308740,RANDY ORTANEZ FOUNDATION INC,COLUMBIA,MD
383886136,RAPHA FOUNDATION INC,CATONSVILLE,MD
521749060,RASAC-HARTFORD COUNTY RUNNING,BEL AIR,MD
264562329,RAV MOSHE FEINSTEIN FOUNDATION INC,BALTIMORE,MD
521564792,RAY OF HOPE INC,CUMBERLAND,MD
454866156,RAYS OF HOPE OUTREACH MINISTRIES INC,BALTIMORE,MD
262909125,REACH BALTIMORE INC,BALTIMORE,MD
260744597,REACH FOR THE STARS FOUNDATION INC,HIGHLAND,MD
521750151,REACH OUT TO HAITI INC,SILVER SPRING,MD
462500994,REACHING BACK INC,GERMANTOWN,MD
621813479,REACHING HEARTS INTERNATIONAL INC,BURTONSVILLE,MD
263753201,REAL AMASS ALUMNI ASSOCIATION USA INC,DAMASCUS,MD
463768119,REBECCA FOUNDATION INC,TIMONIUM,MD
521850398,REBUILDING TOGETHER OF QUEEN ANNES COUNTY INC,CENTREVILLE,MD
521892763,REBUILDING TOGETHER WITH CHIRSTMAS IN APRIL FREDERICK COUNTY MD INC,FREDERICK,MD
271378206,RECYCLED CHILD PROJECT,SILVER SPRING,MD
453839614,RED BUTTERFLY FOUNDATION INC,REISTERSTOWN,MD
475231452,RED IBEROAMERICANA DE APEGO INC,SILVER SPRING,MD
454755816,REDEEMING THE TIME MINISTRY,BOWIE,MD
521867108,REGENERATION DEVELOPMENT GROUP INC,CAPITOL HGTS,MD
521244128,REGENERATION INC,BALTIMORE,MD
453191507,REGGIE SANDERS FOUNDATION,MARRIOTTSVL,MD
521100591,REGIS SMITH MEMORIAL SCHOLARSHIP FUND,CATONSVILLE,MD
912198211,REID TEMPLE CHRISTIAN ACADEMY INC,GLENN DALE,MD
273598201,REISTERSTOWN IMPROVEMENT ASSOCIATION INC,REISTERSTOWN,MD
521769222,RELIEF RESOURCES INC,HALETHORPE,MD
454580439,RELOVE,PARKVILLE,MD
311743523,REMEMBERING THE TRUE VICTIMS INC,SILVER SPRING,MD
521877006,RENAISSANCE MEDICAL GROUP INC,FAIRMOUNT HGT,MD
451758474,RENEW ME II INC,DISTRICT HTS,MD
521965128,RENEWAL HOUSING INC,ROCKVILLE,MD
520607933,REPARATION SOCIETY OF THE IMMACULATE HEART OF MARY INC,BALTIMORE,MD
542072590,RESERVOIR HIGH SCHOOL MUSIC BOOSTERS,FULTON,MD
471566272,RESET-YOUTHS LLC,EDGEWATER,MD
43758711,RESOURCE CONNECTIONS INCORPORATED,LANHAM,MD
522085268,RESOURCES FOR YOUTH INC,BALTIMORE,MD
542057775,RESTORATION CHAPEL INTERNATIONAL,CAPITOL HGTS,MD
475662140,RESTORATION FARM INC,STREET,MD
432071529,RESTORATION OF THE HEART INC,CUMBERLAND,MD
530221654,REVIEW & HERALD PUBLISHING ASSN,HAGERSTOWN,MD
208364406,RHHS BOOSTERS INC,CLARKSVILLE,MD
201248290,RICE YOUTH DEVELOPMENT CORPORATION,LAUREL,MD
161727529,RICH ROBES MINISTRIES INC,ACCOKEEK,MD
521953832,RICHARD E AND NANCY P MARRIOTT FOUNDATION INC,BETHESDA,MD
526458357,RICHARD TELINDE TRUST,BALTIMORE,MD
521192137,RIDGE VOLUNTEER RESCUE SQUAD INC,RIDGE,MD
200065096,RIGHT CHOICE MINISTRIES,HAGERSTOWN,MD
522004698,RISING GENERATIONS EARLY LEARNING CENTER INC,LARGO,MD
593823590,RISING SUN HISTORICAL PRESERVATION COMMISSION INC,RISING SUN,MD
274195832,RISS FOUNDATION,CHEVY CHASE,MD
522199278,RIVER ROCK APOSTOLIC FAITH CHURCH INC,RISING SUN,MD
520941709,RIVERDALE BAPTIST SCHOOL INC,UPPR MARLBORO,MD
521874634,RIVIERA GIRLS SOFTBALL LEAGUE INC,PASADENA,MD
463009962,RMSBA INC,ANNAPOLIS,MD
10936888,ROAD RUNNERS CLUB OF AMERICA,HAGERSTOWN,MD
311594685,ROBERT & LOIS KLEIN FAMILY FOUNDATION INC,BALTIMORE,MD
522104075,ROBERT BENSEN MEYER JR FOUNDATION INC,POTOMAC,MD
526034001,ROBERT GARRETT FUND FOR THE SURGICAL TREATMENT OF CHILDREN,BALTIMORE,MD
112941962,ROBERT J & MURIEL KOSSOY MEMORIAL SCHOLARSHIP FUND,SILVER SPRING,MD
356795503,ROBERT J CASTRO FAMILY FOUNDATION,BETHESDA,MD
232354559,ROBERT M AND MARY HAYTHORNTHWAITE FOUNDATION,ANNAPOLIS,MD
546676431,ROBERT MATZ AND PEGGY LEE WARNER TR U-D MATZ WARNER FAM FOUNDATION,BALTIMORE,MD
272012418,ROBIN E TYLER FOUNDATION INC,CHEVERLY,MD
203874333,ROCK CREEK CONSERVANCY INC,BETHESDA,MD
521106830,ROCKBURN INSTITUTE INC,ELKRIDGE,MD
453989301,ROCKVILLE HIGH SCHOOL PIPE BAND BOOSTER CLUB,MONTGOMRY VLG,MD
237439059,ROCKVILLE MEALS ON WHEELS INC,ROCKVILLE,MD
521055828,ROCKVILLE MUSICAL THEATRE,ROCKVILLE,MD
841181046,ROCKY MOUNTAIN ONCOLOGY SOCIETY INC,ROCKVILLE,MD
