EIN,Name,City,State
452225845,GULISTAN E ZAHARA INC,PARKVILLE,MD
271517453,GUNPOWDER RIVERKEEPER INC,MONKTON,MD
522251165,H H H HEROES HELPING HEROES INC,BALTIMORE,MD
521460714,HACHNOSOS ORCHIM - BALTIMORE INC,BALTIMORE,MD
521958896,HAGERSTOWN BASEBALL ASSN INC,HAGERSTOWN,MD
522303194,HAGERSTOWN COLT AND PALOMINO LEAGUE INC,MYERSVILLE,MD
526041542,HAGERSTOWN COMMUNITY CONCERT ASSOCIATION INC,SHARPSBURG,MD
520607997,HAGERSTOWN DAY NURSERY,HAGERSTOWN,MD
421616359,HAGERSTOWN NEIGHBORHOOD DEVELOPMENT PARTNERSHIP INC,HAGERSTOWN,MD
522064467,HAGERSTOWN YOUTH HOCKEY ASSOCIATION INCORPORATED,FUNKSTOWN,MD
800546182,HAITIAN HELP PROGRAM INC,BALTIMORE,MD
520812279,HAMILTON LITTLE LEAGUE INC,BALTIMORE,MD
263450169,HAMILTON-LAURAVILLE MAIN STREET INC,BALTIMORE,MD
520545262,HAMPSTEAD VOLUNTEER FIRE ENGINE AND HOSE COMPANY-1,HAMPSTEAD,MD
311506486,HAMPTON FALLS INC,BALTIMORE,MD
522327163,HANCOCK S RESOLUTION FOUNDATION INC,GIBSON ISLAND,MD
454769086,HAPPINESS FOUNDATION INC,DERWOOD,MD
270857821,HAPPY CHILDREN FOUNDATION INC,HYATTSVILLE,MD
522143893,HAPPY HELPERS FOR THE HOMELESS INC,PASADENA,MD
521284532,HARBOR HOSPITAL FOUNDATION INC,BALTIMORE,MD
522277856,HARFORD BALLET COMPANY INC,JOPPA,MD
274984245,HARFORD COUNTY ASSOCIATION OF REALTORS CHARITABLE AND EDUCATIONA,BEL AIR,MD
522061343,HARFORD COUNTY CHAMBER OF COMMENCE EDUCATION FOUNDATION INC,BEL AIR,MD
521748898,HARFORD COUNTY CHRISTIAN JAIL MINISTRY INC,FALLSTON,MD
208557313,HARFORD COUNTY DEPUTY SHERIFFSBENEVOLENT FUND INC,BEL AIR,MD
520694569,HARFORD DAY SCHOOL INC,BEL AIR,MD
521737815,HARFORD GLEN FOUNDATION INC,BEL AIR,MD
521721553,HARFORD LAND TRUST INC,BEL AIR,MD
202703647,HARFORD RENEGADES INC,FALLSTON,MD
521056462,HARFORD SENIOR HOUSING INC,BALTIMORE,MD
521499338,HARFORD-BELAIR COMMUNITY MENTAL HEALTH CENTER INC,BALTIMORE,MD
521386338,HARIRI FOUNDATION MR RAFIC A BIZRI,BETHESDA,MD
521879047,HAROLD AND NANCY ZIRKIN FOUNDATION INC,CHEVY CHASE,MD
10762192,HARRY AND JEANETTE WEINBERG APARTMENTS AT OWINGS MILLS I INC,BALTIMORE,MD
521672857,HARRY L GLADDING FOUNDATION INC,BALTIMORE,MD
203972142,HARRY M FORD JR AND JOSEPHINE MFORD FAMILY FOUNDATION INC,BALTIMORE,MD
522242594,HARRY R HUGHES CENTER FOR AGRO ECOLOGY INC,QUEENSTOWN,MD
522339992,HARUNDALE YOUTH SPORTS LEAGUE INC,GLEN BURNIE,MD
20666378,HARVEST HOUSE,BEL AIR,MD
311489904,HARVEY AND VERA PATRICK FAMILY FOUNDATION INC,ELLICOTT CITY,MD
311510297,HARWOOD INSTITUTE FOR PUBLIC INNOVATION,BETHESDA,MD
10823691,HATS OFF BREAST CANCER FOUNDATION,SEVERNA PARK,MD
204603471,HATZALAH OF BALTIMORE INC,BALTIMORE,MD
521472637,HAVRE DE GRACE AMBULANCE CORPS INC,HVRE DE GRACE,MD
521552477,HAVRE DE GRACE MARITIME MUSEUM INC,HVRE DE GRACE,MD
272525894,HAVSERVE VOLUNTEER SERVICE NETWORK HAVSERVE INC,SILVER SPRING,MD
201330518,HAZEL FARM PROPERTY FOUND INC,SALISBURY,MD
454856054,HBCU CAREER DEVELOPMENT MARKETPLACE INC,ELLICOTT CITY,MD
454352898,HEAL OF WASHINGTON COUNTY MARYLAND INC,HAGERSTOWN,MD
464345252,HEALTH ACROSS AFRICA INC,COLLEGE PARK,MD
521765607,HEALTH SHARE OF ST MARYS,LEONARDTOWN,MD
462692542,HEALTH SOLUTIONS RESEARCH INCORPORATED,ROCKVILLE,MD
521425268,HEALTHCARE COUNCIL OF THE NATIONAL CAPITAL AREA INC,CALVERTON,MD
660687214,HEALTHY ENCORE CARIBBEAN INC,WINDSOR MILLS,MD
521292530,HEALTHY TEEN NETWORK INC,BALTIMORE,MD
521177011,HEARING LOSS ASSOCIATION OF AMERICA INC,BETHESDA,MD
61416238,HEART FAILURE SOCIETY OF AMERICA INC,BETHESDA,MD
475522575,HEART FOR THE VILLAGERS FOUNDATION INC,SILVER SPRING,MD
522137593,HEART TO HAND INC,UPPR MARLBORO,MD
522215541,HEARTS & EARS INC,BALTIMORE,MD
223891982,HEAVENLY GRACE ASSISTANT LIVING FACILITY INC,BALTIMORE,MD
522133173,HEBB FAMILY PRIVATE FOUNDATION,BALTIMORE,MD
521082652,HEBREW DAY INSTITUTE INC,ROCKVILLE,MD
520633396,HEBREW FREE LOAN ASSOCIATION OF BALTIMORE CITY INC,BALTIMORE,MD
550827025,HEDGELAWN FOUNDATION INC,WORTON,MD
522031005,HELEN G NASSIF FOUNDATION INC,ROCKVILLE,MD
270445804,HELLENIC SOCIETY PROMETHEAS INC,BETHESDA,MD
800262726,HELP AFRICA INC,SILVER SPRING,MD
421641197,HELPA CDC,RIVERDALE,MD
203393502,HELPING ONE ANOTHER INC,ABERDEEN,MD
208823606,HELPUSADOPT ORG INC,BALTIMORE,MD
260444389,HENGGELER-MORIARTY FAMILYFOUNDATION INC,ELLICOTT CITY,MD
753165333,HENRY FOUNDATION INC,SILVER SPRING,MD
201220461,HERB GORDON FOUNDATION FOR GASTROINTESTINAL CANCERS INC,ROCKVILLE,MD
237891877,HERBERT M & NAOMI R LEAVITT FAM CHARITABLE TR,LEONARDTOWN,MD
521702058,HEREFORD HIGH SCHOOL SPORTS BOOSTERS INC,MONKTON,MD
521319132,HERITAGE ASSOCIATION OF GREATER DUNDALK INC,BALTIMORE,MD
521689876,HERITAGE HARBOUR HEALTH GROUP INC,ANNAPOLIS,MD
522052715,HERMAN & GOLDIE HALPIN FOUNDATION INC,CHEVY CHASE,MD
522341079,HEROIN ACTION COALITION OF CARROLL COUNTY,HAMPSTEAD,MD
521622554,HEROS INC OF HOWARD COUNTY,WOODBINE,MD
61690870,HEY DUDE FOUNDATION TRUST,MOUNT AIRY,MD
223115041,HHT FOUNDATION INTERNATIONAL INC,MONKTON,MD
135633307,HIAS INC,SILVER SPRING,MD
522021873,HICKERNELL HOMES INC,TIMONIUM,MD
522298460,HICKORY LANE ONE INC,SALISBURY,MD
800518441,HIDDEN JEWEL INC,DARLINGTON,MD
522198273,HIGH SCHOOL HOME HEALTH EDUCATION FOUNDATION INC,CHEVY CHASE,MD
261356896,HINDU ALL POOJA CENTER INC,IJAMSVILLE,MD
412075445,HINZE HOMES INC,FREDERICK,MD
270057510,HIP SERVICES INC,HYATTSVILLE,MD
520645783,HISTORIC ANNAPOLIS INC,ANNAPOLIS,MD
237254912,HISTORIC ELLICOTT CITY INC,ELLICOTT CITY,MD
521819973,HISTORIC ST MARTINS CHURCH MUSEUM FOUNDATION INC,BERLIN,MD
521146960,HISTORIC TAKOMA INC,TAKOMA PARK,MD
521463458,HISTORICAL MINIATURES GAMING SOCIETY,BEL AIR,MD
520794249,HOFFBERGER FOUNDATION INC,BALTIMORE,MD
521063203,HOLLY GROVE CHRISTIAN SCHOOL INC,WESTOVER,MD
522335128,HOLY JESUS THE PRECIOUS LAMB OF GOD INC,BALTIMORE,MD
521389604,HOME BUILDERS CARE FOUNDATION INC,FULTON,MD
