EIN,Name,City,State
461401867,CROSS CREEK FOUNDATION,UPPR MARLBORO,MD
203171157,CROSSING JORDAN MINISTRIES INC,WHITE HALL,MD
521354395,CROSSROADS COMMUNITY INC,CENTREVILLE,MD
222564648,CROSSROADS MINISTRIES INC,SALISBURY,MD
521253460,CROSSWAY COMMUNITY INC,KENSINGTON,MD
521259494,CROSSWOOD INC,SILVER SPRING,MD
521327354,CRUMPTON VOLUNTEER FIRE DEPARTMENT INC,CRUMPTON,MD
30445392,CRUSADE FOR CHRIST MINISTRIES INC,BALTIMORE,MD
800707697,CULTURAL FOUNDATION FOR TRANSYLVANIA,BETHESDA,MD
461598417,CUMBERLAND HEAT FASTPITCH SOFTBALL INC,LAVALE,MD
136161105,CYSTIC FIBROSIS FOUNDATION,BETHESDA,MD
521793327,CZECH AND SLOVAK HERITAGE ASSOC OF MARYLAND INCORPORATED,BALTIMORE,MD
161760466,D A N CE PARTNERS INTERNATIONAL INC,NORTH POTOMAC,MD
521848824,D M INC,BALTIMORE,MD
521914245,DAMASCUS COMMUNITY FAIR CORP,GAITHERSBURG,MD
521651722,DAMASCUS HELP INC,DAMASCUS,MD
521829470,DAMASCUS LIONS FOUNDATION INC,DAMASCUS,MD
204726411,DARUL ULOOM MARYLAND INC,GWYNN OAK,MD
453564622,DAVID AND JUNE TRONE FAMILY FOUNDATION,POTOMAC,MD
562346775,DAVID KROPFELDER MEMORIAL FOUNDATION,CATONSVILLE,MD
474159064,DAVID O AND MARTHA G CAMPBELL FAMILY FOUNDATION INC,DAVIDSONVILLE,MD
521120708,DAVID STONE FOUNDATION INC,POTOMAC,MD
237027253,DAVIDSONVILLE RURITAN FOUNDATION INC,DAVIDSONVILLE,MD
521598993,DAYBREAK ADULT DAY SERVICES INC,FREDERICK,MD
521834765,DAYLIGHT MINISTRIES,GERMANTOWN,MD
522307585,DAYSPRING CHRISTIAN ACADEMY INC,LUTHERVILLE,MD
521257056,DAYSPRING INC,BALTIMORE,MD
260803057,DC FIRE & EMERGENCY MEDICAL SERVICES FOUNDATION INC,N BETHESDA,MD
463758076,DC PREMIER INC,BOWIE,MD
522270136,DEAF SHALOM ZONE INC,BALTIMORE,MD
274835818,DEAR BOUGHT INC,THURMONT,MD
462650799,DEARBOUGHT DEVILRAYS SWIMTEAM,FREDERICK,MD
521556528,DEERS HEAD CENTER FOUNDATION,DELMAR,MD
953922815,DEFENDING DISSENT FOUNDATION,SILVER SPRING,MD
232974441,DEHKONTEE ARTISTS THEATER INC,BOWIE,MD
522118540,DELMARVA DISCOVERY CENTER & MUSEUM INC,POCOMOKE,MD
521000082,DELMARVA FOUNDATION FOR MEDICAL CARE INC,EASTON,MD
521727186,DELMARVA INSTITUTE ON DEVELOPMENTAL DISABILITIES,SALISBURY,MD
521773305,DELMARVA ZOOLOGICAL SOCIETY INC,SALISBURY,MD
521558942,DENTON CHILD DEVELOPMENT CENTER INC,DENTON,MD
202783886,DEORA BODLEYS PROJECT TEAM INC,BALTIMORE,MD
205514658,DESTINY POWER & PURPOSE INC,CAPITAL HEIGHTS,MD
471596476,DEVENIO,BETHESDA,MD
521381317,DIAKONIA INC,OCEAN CITY,MD
352556847,DIAKRON INSTITUTE INC,LAUREL,MD
522032396,DICK AND MARSHA SANDS FAMILY MINISTRY INC,WHALEYVILLE,MD
462485204,DICK HOLLANDER CHARITY GOLF INC,ROCKVILLE,MD
521870478,DICK KELLY MEMORIAL FOUNDATION,HAGERSTOWN,MD
452536579,DIGITAL HARBOR FOUNDATION INC,BALTIMORE,MD
522309769,DIMENSIONS FOUNDATION CENTER INC,CLINTON,MD
522242767,DION JOHNSON FOUNDATION INC,SILVER SPRING,MD
521839138,DISCIPLESHIP MINISTRIES INTERNATIONAL,CAPITOL HGTS,MD
521797064,DISTRICT 16 VOLUNTEER FIRE DEPARTMENT,CUMBERLAND,MD
520801547,DISTRICT HEIGHTS VOLUNTEER FIRE DEPARTMENT,DISTRICT HTS,MD
412220656,DISTRICT OF COLUMBIA BUSINESS LEADERSHIP NETWORK,GARRETT PARK,MD
10866458,DISTRICT OF COLUMBIA DEFENSE FORCE INC,TEMPLE HILLS,MD
237354531,DISTRICT OF COLUMBIA PARTNERS OF BRASILIA INC,GAITHERSBURG,MD
470960810,DIVERSITY INTERNATIONAL INC,SILVER SPRING,MD
522334336,DIVISION ONE KIWANIS FOUNDATION INC,MITCHELLVILLE,MD
522073364,DOLLYE AND I WOLFORD BERMAN FOUNDATION INC,ROCKVILLE,MD
651221448,DOMINION RESOURCE CENTER INC,RANDALLSTOWN,MD
205795063,DONATE LIFE MARYLAND,BALTIMORE,MD
452543346,DONATIONS FROM THE HEART INC,ODENTON,MD
455442255,DONNIE WILLIAMS FOUNDATION INC,SALISBURY,MD
460774869,DORA S LYMPHOMA SMILE PROJECT INC,CATONSVILLE,MD
522267791,DORCHESTER CHAMBER FOUNDATION INC,CAMBRIDGE,MD
521437507,DORCHESTER COUNTY EXTENSION ADVISORY COUNCIL INC,CAMBRIDGE,MD
475091060,DOUGLAS EZE FOUNDATION,WALDORF,MD
521229295,DOVE POINTE RESIDENTIAL SERVICES INC,SALISBURY,MD
800829535,DR ADRIAN T WESTNEY SCHOLARSHIP FUND INC,CLINTON,MD
260450303,DR FRANK B SULLIVAN MEMORIALFOUNDATION INC,FREDERICK,MD
260039316,DR SAMUEL A MUDD SOCIETY INC,WALDORF,MD
260590421,DRAGONFLY HEART CAMP INC,CHESTERTOWN,MD
454774378,DREAM FOR NATIONS INCORPORATED,ANNAPOLIS,MD
471249284,DREAM TEAM BOOSTERS,MECHANICSVLLE,MD
