EIN,Name,City,State
522112412,COMPASS INC,BELTSVILLE,MD
521727280,COMPUTER LEARNING AND RESOURCE CENTER INC,SILVER SPRING,MD
521498329,CONCERT ARTISTS OF BALTIMORE INC,BALTIMORE,MD
520815539,CONCORD HILL SCHOOL,CHEVY CHASE,MD
461506520,CONGRESSIONAL TERM LIMITS FOUNDATION INC,BALTIMORE,MD
205731596,CONNECT FOR CHANGE,SILVER SPRING,MD
651290034,CONNOR CARES FOUNDATION INC,DAVIDSONVILLE,MD
521661945,CONTEMPORARY MUSEUM INCORPORATED,BALTIMORE,MD
472154880,CONVERTED HEART,SILVER SPRING,MD
521750659,COPPER RIDGE INC,ELDERSBURG,MD
522136828,CORCORAN FAMILY FOUNDATION INC,CHEVY CHASE,MD
251926063,CORDES FOUNDATION,BETHESDA,MD
651287707,CORNELL DOUGLAS FOUNDATION INC,BETHESDA,MD
261205193,CORNERSTONE HOME EDUCATORS SUPPORT & TUTORIAL INC,ELDERSBURG,MD
330996649,CORNERSTONE TUTORIAL INC,SEVERNA PARK,MD
521970656,CORNERSTONE-ABBOTT HOUSE INC,BALTIMORE,MD
521970649,CORNERSTONE-SIERRA WOODS INC,BALTIMORE,MD
521478655,COSTENBADER SOCIETY INCORPORATED,BETHESDA,MD
521260521,COUNCIL FOR EXCEPTIONAL CHILDREN AND ADULTS INC,LAVALE,MD
521827751,COUNCIL OF EDUCATIONAL ADMINISTRATIVE AND SUPERVISORY,ARNOLD,MD
522080688,COUNCIL OF ELDERS OF THE BLACK COMMUNITY OF HOWARD COUNTY,COLUMBIA,MD
520743956,COUNCIL ON ECONOMIC EDUCATION IN MARYLAND,TOWSON,MD
522172586,COUNSELORS HELPING ASIAN INDIANS,BALTIMORE,MD
521607766,COUNTRY DANCE AND SONG SOCIETY INC,ARNOLD,MD
520591569,COUNTRY SCHOOL INC,EASTON,MD
911916898,COURSEY STATION APARTMENTS INC,TIMONIUM,MD
260211152,COURT APPOINTED SPECIAL ADVOCATESOF WASHINGTON COUNTY MARYLAND INC,HAGERSTOWN,MD
521900110,COVENANT COUNSELING MINISTRIES INC,CUMBERLAND,MD
521172454,CPWR THE CENTER FOR CONSTRUCTION RESEARCH AND TRAINING,SILVER SPRING,MD
465610232,CRADLE THEATRE COMPANDY,REISTERSTOWN,MD
203331176,CRADLEROCK CHILDRENS CENTER INC,COLUMBIA,MD
521489164,CREATE ARTS CENTER INC,SILVER SPRING,MD
522154274,CREATIVE ADVENTURES INC,SILVER SPRING,MD
161647092,CREATIVE CURRENCY INC,BALTIMORE,MD
260236434,CREATIVE OPTIONS & EMPLOYMENT INC,WALDORF,MD
521125732,CRIME SOLVERS OF MONTGOMERY COUNTY MARYLAND INC,BETHESDA,MD
520520044,CRISFIELD FIRE DEPARTMENT INCORPORATED,CRISFIELD,MD
562590091,CROMWELL VALLEY PARK COUNCIL,PARKVILLE,MD
522131811,CROSSING CARING FOR OUR OWN AT DEATH CORPORATION,TAKOMA PARK,MD
521467735,CROSSROADS COMMUNITY FOUNDATION INC,CENTREVILLE,MD
550829950,CROWNSVILLE CONSERVANCY INC,CROWNSVILLE,MD
205794032,CRY OF DELIVERANCE INC,CUMBERLAND,MD
