EIN,Name,City,State
521631603,VILLAGE OF HOPE INC,SALISBURY,MD
521802228,VIRGINIA H PICCOLO FOUNDATION INC,COLUMBIA,MD
546402318,VIRGINIA KINCAID CHARITABLE TRUST,BALTIMORE,MD
463636428,VISION BEYOND EYESIGHT INC,HYATTSVILLE,MD
810615957,VISION OF HOPE MINISTRIES,SILVER SPRING,MD
522317592,VISIONS AMERICA,CAMBRIDGE,MD
273228410,VOICE OF THE EARTH INC,WINDSOR MILL,MD
273130228,VOICES OF TRUTH INC,KNOXVILLE,MD
263843462,VOICES THAT CARE- THE BRIDGE TO GLOBAL EQUALITY INC,LAUREL,MD
521489261,VOLUNTEER FIRE DEPARTMENT OF BRANDYWINE INC,BRANDYWINE,MD
141872454,VSCOA INC,SALISBURY,MD
472232337,W LEE AND ROSALIE M RIDENOUR FOUNDATION INC,HAGERSTOWN,MD
346516969,W ONEIL FOUNDATION,CHEVY CHASE,MD
521964612,W R CHRISTIAN DAY CARE CENTER INC,WINDSOR MILL,MD
526049258,WABANNA BIBLE CONFERENCE ASSOC INC,EDGEWATER,MD
461613595,WAKEFIELD HOUSE INC,BRADDOCK HTS,MD
201798460,WALDORF EDUCATIONAL DEVELOPMENT CENTER INC,BRYANS ROAD,MD
521888812,WALDORF LIONS FOUNDATION INC,WALDORF,MD
61668560,WALKERSVILLE HIGH SCHOOL BAND BOOSTERS INC,WALKERSVILLE,MD
463334022,WALT WHITMAN DRAMA BOOSTERS INC,BETHESDA,MD
521479394,WALTER G LOHR JR CHARITABLE FOUNDATION INC,TIMONIUM,MD
753213844,WALTER JOHNSON HIGH SCHOOL EDUCATION FOUNDATION INC,BETHESDA,MD
521194738,WALTERS ART MUSEUM FOUNDATION INC,BALTIMORE,MD
203848740,WARRIORS BASEBALL CLUB OF CHARLES COUNTY,LA PLATA,MD
510645383,WASHINGTON ASSOCIATION FOR KOREAN SCHOOLS,POTOMAC,MD
522091785,WASHINGTON BRIDGE UNIT,W HYATTSVILLE,MD
520733737,WASHINGTON CHRISTIAN SCHOOL SOCIETY INC,OLNEY,MD
521830370,WASHINGTON CHU SHAN CHINESE OPERA INSTITUTE INC,SILVER SPRING,MD
521906760,WASHINGTON CO AGRICULTURAL EDUCATION CTR,HAGERSTOWN,MD
203530981,WASHINGTON COUNTY LEADERSHIP DEVELOPMENT PROGRAM INC,HAGERSTOWN,MD
521593334,WASHINGTON COUNTY PUBLIC GOLF CORPORATION,HAGERSTOWN,MD
521972742,WASHINGTON COUNTY VOLUNTEER FIRE & RESCUE ASSOCIATION OF MARYLAND INC,HAGERSTOWN,MD
521520488,WASHINGTON DC BUDDHIST ASSOCIATION,GERMANTOWN,MD
521453297,WASHINGTON EPISCOPAL DAY SCHOOL INC,BETHESDA,MD
521448231,WASHINGTON SCHOOL OF CHINESE LANGUAGE & CULTURE,ROCKVILLE,MD
300136709,WASHINGTON SOLOIST ENSEMBLE INC,BELTSVILLE,MD
521903552,WASHINGTON SYMPHONIC BRASS AND PERCUSSION ENSEMBLE,BURTONSVILLE,MD
30495808,WASHINGTON YOUTH FOUNDATION,GAITHERSBURG,MD
521817688,WATCHMEN ON THE WALLS MINISTRIES LIMITED,TOWSON,MD
521815485,WATER BABIES DEVELOPMENT CENTER INC,LAUREL,MD
203682821,WATERFRONT PARTNERSHIP OF BALTIMORE INC,BALTIMORE,MD
522160713,WATKINS FOUNDATION INC,HARWOOD,MD
473208225,WAY TO THE CROSS MINISTRIES INC,CHELTENHAM,MD
276289593,WAYNE GOLDSTEIN MEMORIAL FOUNDATION,BETHESDA,MD
201182492,WE ARE FAMILY COMMUNITY DEVELOPMENT CORPORATION,RANDALLSTOWN,MD
453631622,WE ARE ONE 365 INC,GAITHERSBURG,MD
