EIN,Name,City,State
455399020,TRUMPET OF GOD DELIVERANCE MINISTRY,LANHAM,MD
526860481,TRUST UNDER THE WILL OF BERNICE CROSS,BETHESDA,MD
530196601,TRUSTEES OF THE LOUISE HOME,BETHESDA,MD
263944281,TRUTH ABOUT NURSING INC,BALTIMORE,MD
471713536,TU AN BUDDHIST ASSOCIATION,SILVER SPRING,MD
520902461,TUERK HOUSE INC,BALTIMORE,MD
521321054,TUNG-HSIN CHORAL SOCIETY INC,POTOMAC,MD
521827831,TURKISH-AMERICAN COMMUNITY CENTER INC,LANHAM,MD
522146812,TURNING POINT,BALTIMORE,MD
462298024,TUSCARORA HIGH SCHOOL INSTRUMENTAL MUSIC BOOSTERS INC,FREDERICK,MD
200085574,TUSCARORA HIGH SCHOOL PERFORMING ARTS BOOSTERS,FREDERICK,MD
521957722,TUTS INC,BALTIMORE,MD
522187582,TWENTY 1ST SYNERGYS INC,COLUMBIA,MD
462801700,U EMPOWER OF MARYLAND INC,SEVERNA PARK,MD
202035810,U S GREEN BUILDING COUNCIL MARYLAND CHAPTER INC,HUNT VALLEY,MD
237392972,U S NAVAL SAILING FOUNDATION INC,ANNAPOLIS,MD
562566583,UHH WEE WE CARE INC,BALTIMORE,MD
311663927,UKE COMMUNITY ASSOCIATION U S A,BALTIMORE,MD
522118412,UMAR BOXING PROGRAM INC,BALTIMORE,MD
204150440,UMPS CARE CHARITIES,EDGEWATER,MD
472451505,UMPS CARE CHARITIES INC,EDGEWATER,MD
462097818,UMSJ HEALTH SYSTEM LLC,BALTIMORE,MD
454783967,UNCHAINED CHARITIES INC,FINKSBURG,MD
454422604,UNDER ARMOUR FOUNDATION INC,BALTIMORE,MD
522178081,UNIDENTIFIED FLYING OPERA COMPANY INC,SILVER SPRING,MD
461362551,UNION OF CHINESE AMERICAN PROFESSIONAL ORGANIZATIONS INC,NORTH POTOMAC,MD
141954238,UNIQUE LADIES ASSOC OF ANAMBRA STATE NIGERIA WASHINGTON DC INC,HYATTSVILLE,MD
521145935,UNITED CONCERNED CHRISTIANS OF CAROLINE COUNTY INC,DENTON,MD
521169327,UNITED DAUGTHERS OF THE CONFEDERACY,ANNAPOLIS,MD
208629008,UNITED FOR KIDS FOUNDATION,HANOVER,MD
521857927,UNITED MINISTRIES INC,BALTIMORE,MD
274983084,UNITED MOBILE ACCESS PRESERVATION ASSOCIATION INC,BERLIN,MD
161727253,UNITED STATES BOWLING CONGRESS INC,BALTIMORE,MD
412157406,UNITED STATES BOWLING CONGRESS INC,SABILLASVILLE,MD
571239846,UNITED STATES BOWLING CONGRESS INC,BEL AIR,MD
753215874,UNITED STATES BOWLING CONGRESS INC,HVRE DE GRACE,MD
462901904,UNITED STATES CATHOLIC CONFERENCE,ROCKVILLE,MD
752985182,UNITED STATES JAILS & PRISONS FORUM INC,BOWIE,MD
521470609,UNITED STATES MARINE CORPS HISTORICAL COMPANY,FREDERICK,MD
