EIN,Name,City,State
810673403,IMAM MEHDI EDUCATION CENTER INC,COMUS,MD
453209109,IMMEDIATE IMPACTS INC,BETHESDA,MD
473845194,IMPROVE CHILDREN PROGRAM II,BALTIMORE,MD
331132862,IN HIS NAME MINISTRIES INC,ODENTON,MD
270746302,IN SHIFRAS ARMS INC,SILVER SPRING,MD
463759164,INDEPENDENT CHINESE PEN CENTER,ROCKVILLE,MD
521783090,INDEPENDENT LIVING FOUNDATION INC,BALTIMORE,MD
526056302,INDEPENDENT OFFICE PRODUCTS AND FURNITURE DEALERS ASSOCIATION,BALTIMORE,MD
10808098,INDEPENDENT WORLD TELEVISION INC,BALTIMORE,MD
810611333,INDIVIDUAL DIFFERENCES IN LEARNING ASSOCIATION INC,CLARKSVILLE,MD
462037410,INNER CITY CHURCH OF CHRIST,BALTIMORE,MD
311578102,INNER-COUNTY OUTREACH,ABERDEEN,MD
521977542,INNOVATIVE HOUSING INSTITUTE INC,BALTIMORE,MD
464265211,INSPIRING MORE MINDS INC,GREENBELT,MD
205893217,INSTILLING VALUES IN YOU INC,COLUMBIA,MD
464073366,INSTITUTE FOR AMERICAN JUDAISM,POTOMAC,MD
521457929,INSTITUTE FOR BIOLOGICAL RECOGNITION AND CATALYSIS INC,LUTHERVILLE,MD
521961432,INSTITUTE FOR COMMUNITY ENRICHMENT,N BETHESDA,MD
521395376,INSTITUTE FOR ENERGY & ENVIRONMENTAL RESEARCH,TAKOMA PARK,MD
274591779,INSTITUTE FOR SCIENTIFIC COMMUNICATIONS INC,COLUMBIA,MD
521333059,INSTITUTE OF INTERNATIONAL DEVELOPMENT AND EDUCATION IN AGRIC,ST MICHAELS,MD
470914736,INSTITUTE OF NEUROMORPHIC ENGINEERING FOUNDATION INC,COLLEGE PARK,MD
521710891,INTEGRACE INC,ELDERSBURG,MD
522200029,INTEGRATIVE STRATEGIES FORUM INC,SILVER SPRING,MD
521957897,INTER-FAITH FAMILIES PROJECT INC,ROCKVILLE,MD
521455942,INTERFAITH ACTION COMMUNITIES,LANHAM,MD
521827211,INTERFAITH COMMUNITY HOUSING INC,DENTON,MD
