EIN,Name,City,State
521970083,VICTIMS RIGHTS FOUNDATION INC,GAITHERSBURG,MD
141869907,VICTORY HEIGHTS INC,ROCKVILLE,MD
207341819,VICTORY HOPE FOUNDATION,ELKTON,MD
521261881,VICTORY HOUSING INC,ROCKVILLE,MD
521702429,VICTORY VILLA SENIOR CENTER,BALTIMORE,MD
271729769,VIDA ABUNDANTE CHURCH MARYLAND,GLEN BURNIE,MD
521184761,VIENNA VOL FIRE CO INC,VIENNA,MD
520849910,VILLA ROSA NURSING HOME,MITCHELLVILLE,MD
330674468,VIRTUAL STRUCTURES RESEARCH INC,POTOMAC,MD
208161667,VISION Y PODER PENTECOSTAL CHURCH INC,NEW CARROLLTN,MD
271901576,VISIONS FOR AFRICA INC,OLNEY,MD
522203771,VISIONS FOR DEVELOPMENT INC,ROCKVILLE,MD
521659822,VISIONS IN ACTION,SILVER SPRING,MD
233057748,VIZSLA CLUB OF AMERICA WELFARE FOUNDATION,STEVENSVILLE,MD
521332411,VNA INC,COLUMBIA,MD
521327311,VOLUNTEER ASSOCIATION FOR POTOMAC CENTER INC,HAGERSTOWN,MD
542010247,VOLUNTEER CENTER FOR ANNE ARUNDEL COUNTY,ANNAPOLIS,MD
521960572,VOLUNTEER TEAM INC,FLINTSTONE,MD
231727212,W-HOUSE OF HAGERSTOWN FOUNDATION INC,HAGERSTOWN,MD
50551986,WAC B&G MILITARY VEHICLE TRUST INC,FALLSTON,MD
510588419,WAKIRIKE-WASHINGTON INC,HYATTSVILLE,MD
521320144,WALDORF SOCCER CLUB INC,WALDORF,MD
455362326,WALKERSVILLE HISTORICAL SOCIETY INC,WALKERSVILLE,MD
43610202,WARFIELD DEVELOPMENT CORPORATION,SYKESVILLE,MD
264760202,WARHAWKS WRESTLING,WOODBINE,MD
520845122,WARREN BRILL AND BESS BRILL FOUNDATION INC,CHEVY CHASE,MD
311808613,WASHINGTON BAR ASSOCIATION LEGAL FUND INC,LANHAM,MD
203444845,WASHINGTON CARES INC,ROCKVILLE,MD
522357112,WASHINGTON COUNTY COMMUNITY MEDIATION CENTER INC,HAGERSTOWN,MD
521543854,WASHINGTON COUNTY HISTORICAL TRUST INC,HAGERSTOWN,MD
521689627,WASHINGTON COUNTY MENTAL HEALTH AUTHORITY INC,HAGERSTOWN,MD
521817223,WASHINGTON COUNTY SHOW KIDS INC,BOONSBORO,MD
521743327,WASHINGTON D C SHOTOKAN KARATE CLUB INC,TAKOMA PARK,MD
520943628,WASHINGTON DC MEALS ON WHEELS INC,TAKOMA PARK,MD
521272129,WASHINGTON HOSPITAL CENTER CORPORATION,COLUMBIA,MD
