EIN,Name,City,State
521136388,WALKERSVILLE VOLUNTEER RESCUE CO INC,WALKERSVILLE,MD
261362680,WALKING WITH PURPOSE INC,MILLERSVILLE,MD
521950682,WALT WHITMAN ALL SPORTS BOOSTER CLUB INC,BETHESDA,MD
521548576,WALT WHITMAN CREW BOOSTERS INC,CABIN JOHN,MD
273076614,WALT WHITMAN HIGH SCHOOL SPEECH & DEBATE INC,BETHESDA,MD
521357403,WALTER AND SARAH DIENER FOUNDATION INC,SILVER SPRING,MD
571159950,WALTER JOHNSON CREW CLUB INC,BETHESDA,MD
521961196,WALTER REED SOCIETY,BETHESDA,MD
237088071,WARD FOUNDATION,SALISBURY,MD
463699620,WARHAWKS FIELD HOCKEY PROGRAM INC,ELKRIDGE,MD
550762359,WARREN FAMILY INC,ANNAPOLIS,MD
521801638,WARRIORS FOR CHRIST MINISTRIES INCORPORATED,SUITLAND,MD
522194082,WARWICK MANOR BEHAVIORAL HEALTH INC,SECRETARY,MD
454747425,WASHINGTON CARE FOUNDATION INC,GAITHERSBURG,MD
521140853,WASHINGTON CONCERT SINGERS FOUNDATION CORP,ADAMSTOWN,MD
521557279,WASHINGTON CONSERVATION GUILD,KENSINGTON,MD
237019836,WASHINGTON COUNTY ARTS COUNCIL INC,HAGERSTOWN,MD
520817684,WASHINGTON COUNTY COMMUNITY ACTION COUNCIL INC,HAGERSTOWN,MD
264370163,WASHINGTON COUNTY PUBLIC SCHOOLS EDUCATION FOUNDATION,HAGERSTOWN,MD
208969928,WASHINGTON COUNTY TEEN PREGNANCYPREVENTION COALITION INC,HAGERSTOWN,MD
521382145,WASHINGTON DC CHAPTER OF THE ROCKS INC,FORESTVILLE,MD
43786833,WASHINGTON JAPANESE HERITAGE CENTER INC,CABIN JOHN,MD
526068201,WASHINGTON PRINT CLUB,ROCKVILLE,MD
760806191,WASHINGTON SMART GROWTH ALLIANCE,BETHESDA,MD
521297274,WASHINGTON-ALLEGANY RESIDENCE INC,FREDERICK,MD
521373017,WAT TUMMAPRATEIP WASHINGTON DC,ACCOKEEK,MD
161695405,WATCHMEN ON THE WALLS-PRAYER HOUSES FOR THE NATIONS,SILVER SPRING,MD
521429389,WATER & WASTE OPERATORS ASSOCIATION INC,OWINGS,MD
454381850,WATERKEEPERS CHESAPEAKE INC,TAKOMA PARK,MD
800562379,WAVERLY MAIN STREET INC,BALTIMORE,MD
521162749,WAY STATION INC,FREDERICK,MD
202652453,WBC COMMUNITY DEVELOPMENT CORPORATION,BALTIMORE,MD
262241648,WE BELIEVE FOUNDATION INC,WEST RIVER,MD
522233001,WEINBERG-GUTTMAN FAMILY FOUNDATION INC,SILVER SPRING,MD
521372300,WEISS FOUNDATION FOR ETHNOGRAPHIC RESEARCH,BETHESDA,MD
331119637,WELL OF BEING SEMINARS INC,BALTIMORE,MD
431359491,WELSH HARP SOCIETY OF NORTH AMERICA INCORPORATED,COLLEGE PARK,MD
522278451,WENDI AND DANIEL H ABRAMOWITZ FAMILY FOUNDATION INC,ROCKVILLE,MD
276982353,WENZEL FAMILY FOUNDATION,CHEVY CHASE,MD
521187261,WEST FRIENDSHIP VOLUNTEER FIREMANS ASSOCIATION,W FRIENDSHIP,MD
342019346,WESTERN GARRET COUNTY STATE PARK VOLUNTEERS INC,ACCIDENT,MD
521839088,WESTERN HOWARD COUNTY YOUTH BASKETBALL ASSOCIATION INC,FULTON,MD
526060430,WESTERN MARYLAND ELECTRICAL JOINT APPRENTICESHIP & TRAINING TR FD,CUMBERLAND,MD
520591531,WESTERN MARYLAND HEALTH SYSTEM CORPORATION,CUMBERLAND,MD
352289841,WESTERN MARYLAND HEALTH SYSTEM FOUNDATION INC,CUMBERLAND,MD
