EIN,Name,City,State
521810772,ANNE ARUNDEL ECONOMIC DEVELOPMENT CORPORATION,ANNAPOLIS,MD
263038406,ANNE ARUNDEL HEALTH SYSTEM RESEARCH INSTITUTE INC,ANNAPOLIS,MD
521940961,ANNE ARUNDEL SENIOR SERVICES PROVIDER GROUP INC,SEVERNA PARK,MD
521255485,ANTIETAM FIRE COMPANY,HAGERSTOWN,MD
522189539,ANTIOCH KOREAN BAPTIST CHURCH,ELLICOTT CITY,MD
201240385,ANY SOLDIER INC,WALDORF,MD
461055791,APARTMENT ANGEL INC,MIDDLETOWN,MD
521995699,APPLE CORE OF AMERICA INC,BALTIMORE,MD
522358494,APPLES FOR CHILDREN,HAGERSTOWN,MD
311627361,APPLIED SUPERCONDUCTIVITY EDUCATIONAL CONFERENCE,POTOMAC,MD
520545525,ARBUTUS VOLUNTEER FIRE DEPT OF BALTIMORE COUNTY INC,BALTIMORE,MD
520707322,ARC OF CARROLL COUNTY INC,WESTMINSTER,MD
526055211,ARC OF FREDERICK COUNTY INC,FREDERICK,MD
133782849,ARCH AND BRUCE BROWN FOUNDATION INC,BALTIMORE,MD
520591535,ARCHDIOCESE OF BALTIMORE CHANCERY INC,BALTIMORE,MD
320071421,ARDENS ARC INC,BALTIMORE,MD
521812610,ARISEN CORPORATION,GRANTSVILLE,MD
521774978,ARMENIAN-AMERICAN HEALTH ASSOCIATION OF GREATER WASHINGTON,BETHESDA,MD
203901496,ARNOLD BORTMAN FAMILY FOUNDATIONINC,BETHESDA,MD
202143388,ARS HERMENEUTICA LIMITED,BOWIE,MD
262707238,ART OF PEACE FOUNDATION,BETHESDA,MD
521608141,ART SEMINAR GROUP INC,BALTIMORE,MD
271565865,ARTS COMING TOGETHER IN CARROLL COUNTY INC,SYKESVILLE,MD
341936797,ARTS COUNCIL OF THE AFRICAN STUDIES ASSOCIATION -A C A S A-,HYATTSVILLE,MD
61780902,ARTS EVERY DAY INC,BALTIMORE,MD
743182184,ARTSFUSION INC,OXON HILL,MD
522321263,ARUNDEL CHILD CARE CONNECTIONS INC,ANNAPOLIS,MD
521817557,ARUNDEL COMMUNITY DEVELOPMENT SERVICES INC,ANNAPOLIS,MD
522113420,ARUNDEL INSTRUMENTAL MUSIC ASSOCIATION INC,GAMBRILLS,MD
510169423,ARUNDEL LODGE INC,EDGEWATER,MD
450634490,ASBURY COMMUNITIES HCBS INC,GERMANTOWN,MD
521862677,ASBURY COMMUNITIES INC,GERMANTOWN,MD
463928458,ASBURY METHODIST VILLAGE GUILD INC,GAITHERSBURG,MD
526039715,ASBURY UNITED METHODIST CHURCH,ANNAPOLIS,MD
460821216,ASCENSION CATHOLIC CHURCH,BOWIE,MD
453762233,ASPIRE EDUCATION ADVANTAGE FOUNDATION INC,HYATTSVILLE,MD
521193104,ASQUITH CREEK CHARITABLE TRUST,ARNOLD,MD
521354369,ASSASSINATION ARCHIVES AND RESEARCH CENTER INC,SILVER SPRING,MD
455190784,ASSESSING OFFICERS,CRISFIELD,MD
454041791,ASSETS FOR FINANCIAL INDEPENDENCE FOUNDATION,WALDORF,MD
521427774,ASSOCIATED BLACK CHARITIES INC,BALTIMORE,MD
520607957,ASSOCIATED JEWISH COMMUNITY FEDERATION OF BALTIMORE INC,BALTIMORE,MD
260038510,ASSOCIATED RESOURCES CENTER INCORPORATED,BALTIMORE,MD
136910526,ASSOCIATION FOR JEWISH OUTREACH PROFESSIONALS,BALTIMORE,MD
311671642,ASSOCIATION FOR MOLECULAR PATHOLOGY INC,BETHESDA,MD
311145375,ASSOCIATION OF ACADEMIC PHYSIATRISTS,OWINGS MILLS,MD
382036088,ASSOCIATION OF BLACK PSYCHOLOGISTS,FT WASHINGTON,MD
521320048,ASSOCIATION OF COMMUNITY SERVICES OF HOWARD COUNTY,COLUMBIA,MD
472183832,ASSOCIATION OF GUINEANS IN THE DMV,GERMANTOWN,MD
237417404,ASSOCIATION OF MEDICAL AND GRADUATE DEPARTMENTS OF BIOCHEMISTRY,BETHESDA,MD
383807961,ASSOCIATION OF NIGERIAN WOMEN LEADERS IN DIASPORA INCORPORATED,LAUREL,MD
521730817,ASSOCIATION OF PAKISTANI WOMEN IN AMERICA INC,BETHESDA,MD
232513181,ASSOCIATION OF PROGRAM DIRECTORS IN SURGERY,BETHESDA,MD
131691693,ASTHMA & ALLERGY FOUNDATION OF AMERICA NATIONAL,LANDOVER,MD
453769025,ASYLEE WOMEN ENTERPRISE,BALTIMORE,MD
522219038,ATHELAS FOUNDATION INC,COLUMBIA,MD
521225887,ATHELAS INSTITUTE INC,COLUMBIA,MD
204773044,ATHLETES FOR HOPE,BETHESDA,MD
204298941,ATHLETIC BOOSTERS CLUB OF DUNDALKHIGH SCHOOL,DUNDALK,MD
521368396,ATLANTIC ESTUARINE RESEARCH SOCIETY INC,DAVIDSONVILLE,MD
753067430,ATLAS CHARITABLE CORPORATION,LAUREL,MD
471030962,AUDACITY CENTER INC,WINDSOR MILL,MD
261610650,AUREUS FOUNDATION,CLARKSVILLE,MD
721596995,AUTHENTIC COMMUNITY THEATRE INC JANET BROOKS TREASURER,HAGERSTOWN,MD
520591600,AUXILIARY OF CHURCH HOSPITAL CORPORATION,COLUMBIA,MD
237410073,AUXILIARY OF HARFORD MEMORIAL HOSPITAL,HVRE DE GRACE,MD
272820634,AVALON SCHOOL INC,GAITHERSBURG,MD
463911814,AVERGAN FOUNDATION INC,ANNAPOLIS,MD
760716593,AYENI INTERNATIONAL INC,CAPITAL HEIGHTS,MD
521938733,B & J JORGENSEN EDUCATION FOUNDATION INC,BUCKEYSTOWN,MD
521535426,B & O RAILROAD MUSEUM,BALTIMORE,MD
520973067,BABE RUTH BIRTHPLACE FOUNDATION INC,BALTIMORE,MD
274000663,BACHU CHARITABLE FOUNDATION INC,ELLICOTT CITY,MD
472450123,BACKSTORY GROUP LTD,POTOMAC,MD
526692854,BAILEY A THOMAS MEMORIAL FUND,LUTHERVILLE,MD
311603638,BAKOSSI CULTURAL AND DEVELOPMENT ASSOCIATION,SILVER SPRING,MD
521905578,BALLET ROYALE COMPANY,COLUMBIA,MD
141882726,BALLOON OVER BALTIMORE INC,BALTIMORE,MD
202620970,BALTIMORE ACADEMIES INC,BALTIMORE,MD
520890090,BALTIMORE AMERICAN INDIAN CENTER INC,BALTIMORE,MD
521985272,BALTIMORE AREA CONVENTION OF NARCOTICS ANONYMOUS INC,BALTIMORE,MD
522302465,BALTIMORE BALLET COMPANY INC,COCKEYSVILLE,MD
521356846,BALTIMORE CHAMBER ORCHESTRA INC,BALTIMORE,MD
521361023,BALTIMORE CITY COMMUNITY COLLEGE FOUNDATION INCORPORATED,BALTIMORE,MD
760722040,BALTIMORE CITY FIRE FOUNDATION INC,BALTIMORE,MD
521212473,BALTIMORE CITY FOUNDATION INC,BALTIMORE,MD
521409133,BALTIMORE CLAYWORKS INC,BALTIMORE,MD
820538478,BALTIMORE COLLEGE TOWN NETWORK INC,BALTIMORE,MD
522070055,BALTIMORE CONSERVATORY ASSOCIATION INC,BALTIMORE,MD
522007541,BALTIMORE COUNTY AFRICAN AMERICAN CULTURAL FESTIVAL INC,TOWSON,MD
320299446,BALTIMORE COUNTY DELTA FOUNDATION INC,OWINGS MILLS,MD
521781865,BALTIMORE COUNTY GYMNASTICS PARENTS ASSOCIATION INC,WHITE MARSH,MD
521881019,BALTIMORE DISTRICT ZIONIST FOUNDATION INC,OWINGS MILLS,MD
383823570,BALTIMORE DODGERS,RANDALLSTOWN,MD
522072385,BALTIMORE FELLOWSHIP FOUNDATION INC,BALTIMORE,MD
521063458,BALTIMORE FOLK MUSIC SOCIETY INC,BALTIMORE,MD
204221029,BALTIMORE FOOTBALL CLUB INC,PARKVILLE,MD
521071139,BALTIMORE HIGHLANDS RECREATION COUNCIL,HALETHORPE,MD
770620470,BALTIMORE HOMA COMMUNITY INC,WOODSTOCK,MD
201493698,BALTIMORE IMPROV GROUP INC,BALTIMORE,MD
