EIN,Name,City,State
522010691,SENEGAL FRIENDSHIP COMMITTEE OF PRINCE GEORGES COUNTY MARYLAND,GLENN DALE,MD
521645647,SENIOR NETWORK INC,WALDORF,MD
526048236,SENIOR SERVICE AMERICA INC,SILVER SPRING,MD
621873809,SERE ADMINISTRATIVE SERVICES,HAGERSTOWN,MD
471136773,SERENITY AND WELLNESS CLINIC,BALTIMORE,MD
454369579,SERENITY SISTAS,ANNAPOLIS,MD
521731155,SERGENTS WAY INC,FREDERICK,MD
521490427,SERRA FOUNDATION OF BALTIMORE INC,TIMONIUM,MD
364705569,SERVANTS OF HARVEST MINISTRY INC,JESSUP,MD
521651219,SERVICE COORDINATION INC,FREDERICK,MD
201389144,SETH MEILLER FOUNDATION INCORPORATED,LUTHERVILLE,MD
530100403,SETON GUILD OF ST ANNES INFANT & MATERNITY HOME,HYATTSVILLE,MD
392064992,SETON MEDICAL GROUP INC,BALTIMORE,MD
710957495,SEVEN LOCKS CIVIC ASSOCIATION INC,POTOMAC,MD
521745877,SEVEN OAKS SENIOR CENTER COUNCIL,BALTIMORE,MD
300780513,SEVENTH DAY ADVENTISTS,GAITHERSBURG,MD
521251045,SEVENTH DISTRICT RECREATION COUNCIL,PARKTON,MD
522024700,SEVERN RIVER MIDDLE SCHOOL PTSO,ARNOLD,MD
861173447,SEVERNA PARK HIGH SCHOOL PTSO INC,SEVERNA PARK,MD
521705605,SEVERNA PARK MIDDLE SCHOOL PTO INC,SEVERNA PARK,MD
521216429,SHADY GROVE ADVENTIST HOSPITAL FOUNDATION INC,GAITHERSBURG,MD
522377368,SHAHID JAVED AND JAHANARA BURKI FAMILY FOUNDATION INC,POTOMAC,MD
260031599,SHALOM SCHOOL OF THE ARTS,HYATTSVILLE,MD
522007270,SHARED OPPORTUNITY SERVICE INC,CHESTERTOWN,MD
521106144,SHARPSBURG AREA EMERGENCY MEDICAL SERVICE INC,SHARPSBURG,MD
522006607,SHELDON AND AUDREY KATZ FOUNDATION INC,SILVER SPRING,MD
521738992,SHELTER FOUNDATION INC,BALTIMORE,MD
522135634,SHEPARD FAMILY PRIVATE FOUNDATION,BALTIMORE,MD
263959757,SHEPHERDS SPRING INC,SHARPSBURG,MD
521710096,SHEPHERDS STAFF INC,WESTMINSTER,MD
520546825,SHERWOOD FOREST CLUB BOYS AND GIRLS SUMMER CAMP INC,SHERWOOD FRST,MD
522339084,SHOSHANA S CARDIN JEWISH COMMUNITY HIGH SCHOOL INC,BALTIMORE,MD
520937202,SHRIVER HALL CONCERT SERIES INC,BALTIMORE,MD
521450142,SIBLEY-SUBURBAN HOME HEALTH AGENCY INC,ROCKVILLE,MD
522062781,SID AND MARY FOULGER FOUNDATION INC,ROCKVILLE,MD
521857759,SIDNEY SILBER FAMILY FOUNDATION INC,BALTIMORE,MD
263091864,SIENA FOUNDATION,CHEVY CHASE,MD
237272291,SIGMA XI THE SCIENTIFIC RESEARCH SOCIETY OF NORTH AMERICA-UNIVERSIT,BALDWIN,MD
522171746,SIKH HUMAN DEVELOPMENT FOUNDATION INC,NORTH POTOMAC,MD
270505078,SILHOUETTE STAGES INC,COLUMBIA,MD
300306972,SILVER SPRING TOWN CENTER INC,SILVER SPRING,MD
200762915,SIMCHAS ESTHER HACHNOSAS KALLAH FUND INC,PIKESVILLE,MD
520486540,SINAI HOSPITAL OF BALTIMORE INC,BALTIMORE,MD
261693260,SINGING SENSATIONS YOUTH CHOIR,RANDALLSTOWN,MD
760775519,SISTERS IN SYNC INC,HANCOCK,MD
202280629,SIVAM INC,POTOMAC,MD
272516396,SIXTH BRANCH INC,BALTIMORE,MD
521750624,SKATERS EDUCATION AND TRAINING FUND INC,BALTIMORE,MD
521830868,SKINNER LEADERSHIP INSTITUTE INC,TRACYS LNDG,MD
521485480,SMITHSBURG HISTORICAL SOCIETY INCORPORATED,SMITHSBURG,MD
264187793,SOARING HOPE INC,COLUMBIA,MD
542082583,SOCCER ASSOC FOR YOUTH,BALTIMORE,MD
30400028,SOCIAL ENTREPRENEURS INTERNATIONAL,RIVERDALE,MD
510432646,SOCIAL WELFARE ACTIVITIES-USA,NORTH POTOMAC,MD
43538542,SOCIETY FOR BEHAVIORAL AND COGNITIVE NEUROLOGY,BALTIMORE,MD
526066101,SOCIETY FOR CRYOBIOLOGY INC,BALTIMORE,MD
61461010,SOCIETY FOR FETAL UROLOGY,LINTHICUM,MD
237025568,SOCIETY FOR LEUKOCYTE BIOLOGY,BETHESDA,MD
562447109,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,HOLLYWOOD,MD
520609154,SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS OF A A CO MD IN,ANNAPOLIS,MD
264206062,SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS OF HARFORD CO I,BEL AIR,MD
530204630,SOCIETY OF AMERICAN FORESTERS,BETHESDA,MD
526011682,SOCIETY OF AMERICAN MILITARY ENGINEERS,BOWIE,MD
526054808,SOCIETY OF MAYFLOWER DESCENDANTS IN THE STATE OF MARYLAND,CHESAPEAK BCH,MD
521689330,SOCIETY OF MUSICCRAFTERS,ROCKVILLE,MD
521254056,SOCIETY OF THE ARK AND THE DOVE OF MARYLAND,RIDERWOOD,MD
521722609,SOCIETY OF WOMEN ENGINEERS,FT WASHINGTON,MD
202310255,SODEXO EMPLOYEE DISASTER RELIEF FUND INC,GAITHERSBURG,MD
