EIN,Name,City,State
520741602,ARC MARYLAND INC,ANNAPOLIS,MD
520639953,ARC OF MONTGOMERY COUNTY INC,ROCKVILLE,MD
520715246,ARC OF PRINCE GEORGES COUNTY INC,LARGO,MD
526060154,ARCHEOLOGICAL SOCIETY OF MARYLAND INC,COLUMBIA,MD
521364986,ARDEN RECREATION INC,CROWNSVILLE,MD
520801367,ARDMORE ENTERPRISES INC,BOWIE,MD
830448825,ARIS AND MARIANNE MARDIROSSIAN CHARITABLE FOUNDATION,POTOMAC,MD
527231614,ARLENE GUDELSKY KAUFMAN FAM CHARITABLE TR 091701,SILVER SPRING,MD
521312480,ARNOLD VOLUNTEER FIRE DEPARTMENT INC,ARNOLD,MD
275122542,ART WORKS STUDIO SCHOOL INC,MOUNT RAINIER,MD
640958139,ARTPRENEURS INC,KENSINGTON,MD
521821633,ARTS COUNCIL OF ANNE ARUNDEL COUNTY INC,ANNAPOLIS,MD
521594189,ARTS COUNCIL OF CALVERT COUNTY INC,PRNC FREDERCK,MD
522085811,ARUNDEL HOMESCHOOL SUPPORT GROUP,CROWNSVILLE,MD
521993704,ARUNDEL HOUSE OF HOPE INCORPORATED,GLEN BURNIE,MD
760555241,ASABA NATIONAL ASSOCIATION USA INC,BALTIMORE,MD
526083904,ASBESTOS WORKERS LOCAL 24 APPRENTICE FUND,COLUMBIA,MD
521862675,ASBURY-SOLOMONS INC,GERMANTOWN,MD
522193753,ASHA FOR WOMEN INC,ROCKVILLE,MD
273187482,ASHLEYS ORPHANS,EARLEVILLE,MD
205246487,ASI - ASIA FOUNDATION,SILVER SPRING,MD
261837206,ASIA BUSINESS COALITION ON AIDS INC,BETHESDA,MD
205246482,ASIA-PACIFIC INTERNATIONAL UNIVERSITY FOUNDATION,SILVER SPRING,MD
522290352,ASIAN AMERICAN ANTI-SMOKING FOUNDATION INC,GERMANTOWN,MD
300543996,ASIS COMMUNITY DEVELOPMENT & EMPOWERMENT NGO INCORPORATED,FREDERICK,MD
521864392,ASOCIACION CRISTIANA TABERNACULO DE LA FE,ADELPHI,MD
521250849,ASSATEAGUE COASTAL TRUST INC,BERLIN,MD
261594926,ASSATEAGUE ISLAND ALLIANCE,BERLIN,MD
562448322,ASSEMBLIES OF JESUS CHRIST INCORPORATED,FT WASHINGTON,MD
455144954,ASSIST COMMUNITY DEVELOPMENT CORPORATION,DISTRICT HTS,MD
521947941,ASSOCIATED BUILDERS & CNTRCTRS INC CUMBERLAND VALLEY CHPTR MNPWR EDCT,HAGERSTOWN,MD
520591538,ASSOCIATED CATHOLIC CHARITIES INC,TIMONIUM,MD
841564080,ASSOCIATION FOR NON-TRADITIONAL STUDENTS IN HIGHER EDUCATION,HAGERSTOWN,MD
521952743,ASSOCIATION FOR SAFE INTERNATIONAL ROAD TRAVEL INC,ROCKVILLE,MD
521530126,ASSOCIATION FOR THE PREVENTION OF SICKLE CELL ANEMIA INC,ABERDEEN,MD
464166929,ASSOCIATION OF CERTIFIED FRAUD EXAMINERS-MARYLAND CHAPTER INC,BALTIMORE,MD
521200837,ASSOCIATION OF CHAIRMEN OF PHYSIOLO GY INC,BETHESDA,MD
201190350,ASSOCIATION OF NOTRE DAME CLUB INC,ODENTON,MD
521005768,ASSOCIATION OF SCHOOLS AND COLLEGES OF OPTOMETRY INC,ROCKVILLE,MD
141892684,ASSOCIATION OF UNITED HINDU AND JAIN TEMPLES,GAITHERSBURG,MD
237189098,ASSOCIATION OF UNIVERSITY CENTERS ON DISABILITIES,SILVER SPRING,MD
521160896,ASTHMA & ALLERGY FOUNDATION OF AMERICA,BALTIMORE,MD
581896987,ASU NATIONAL ALUMNI ASSOCIATION MACON ALUMNI CHAPTER,HAGERSTOWN,MD
10615939,ASYMMETRIX ENTERTAINMENT INC,HANOVER,MD
521264054,ATEAZE SENIOR CENTER,BALTIMORE,MD
453030075,ATHLETE TRANSITIONS FOUNDATION,HUNT VALLEY,MD
421569401,ATHOLTON BOOSTERS ASSOCIATION INCORPORATED,COLUMBIA,MD
461281165,ATI ANNANG USA,GREENBELT,MD
522239615,ATLANTIC CLUB INC,OCEAN CITY,MD
820542983,ATLANTIC SEABOARD DYSLEXIA EDUCATION CENTER,ROCKVILLE,MD
521445945,ATU JERRY FUND INC,SILVER SPRING,MD
