EIN,Name,City,State
520891598,BRICKLAYERS & MASONS JOINT APPRENTICESHIP & TRAINING FUND,CAMP SPRINGS,MD
811553291,BRIDGE MARYLAND,BALTIMORE,MD
522351467,BRIDGE TO EXCELLENCE INC,COLUMBIA,MD
522278185,BRIDGELEADER NETWORK INC,COLUMBIA,MD
200821265,BRIDGES AT WORTHMORE INC,WORTON,MD
203901631,BRIDGES MATHEMATICAL CONNECTIONS INART MUSIC AND SCIENCE INC,ELLICOTT CITY,MD
271018472,BRIDGES OF ST MARYS COUNTY INC,LEONARDTOWN,MD
521723716,BRIDGES TO HOUSING STABILITY INC,COLUMBIA,MD
474767526,BRIDGING THE NATIONS MINISTRIES INTERNATIONAL INC,ANNAPOLIS,MD
461132929,BRIGHT FUTURE MENTORING SCHOOL SERVICES,BALTIMORE,MD
237083731,BRIGHT STAR FOUNDATION INC,BALTIMORE,MD
521999482,BRIGHTER SIDE MINISTRIES,BOONSBORO,MD
455267898,BRILLO DE SOL,TOWSON,MD
237050146,BRISTOL PLAYERS INC,BALTIMORE,MD
473114447,BROADNECK AFRICAN-AMERICAN HERITAGE PROJECT INC,DAVIDSONVILLE,MD
205647151,BROADNECK BASEBALL INC,ARNOLD,MD
202722606,BROADWATER CREEK COALITION INC,CHURCHTON,MD
521679490,BROESLER SCHOOL PARENTS ASSOCIATION INC,SEVERNA PARK,MD
462517406,BROMO TOWER ARTS & ENTERTAINMENT INC,BALTIMORE,MD
520698850,BROOK LANE HEALTH SERVICES INC,HAGERSTOWN,MD
520634722,BROOKE GROVE FOUNDATION INC,SANDY SPRING,MD
521968153,BROOKSIDE HOUSING INC,ROCKVILLE,MD
522136167,BROTHER ROM SCIENCE MEMORIAL FUND INC,HOLLYWOOD,MD
472589016,BROWN ADVISORY LEADERSHIP FOUNDATION,BALTIMORE,MD
522156982,BROWN FAMILY FOUNDATION INC,BUTLER,MD
300575042,BROWNING MEMORIAL OUTDOOR FOUNDATION,COCKEYSVILLE,MD
526055507,BROWNINGSVILLE CORNET BAND INC,MOUNT AIRY,MD
521369539,BRUIN ATHLETIC BOOSTERS CLUB INC,ANNAPOLIS,MD
521222275,BRUNSWICK ELEMENTARY PARENT-TEACHER ORGANIZATION BRUNSWICK MARYLAND,BRUNSWICK,MD
201752140,BRUNSWICK MAIN STREET INC,BRUNSWICK,MD
841677829,BUILDING AFRICAN AMERICAN MINDS INC,EASTON,MD
520635080,BULLIS SCHOOL INC,POTOMAC,MD
520981185,BUSY BEE NURSERY INC,PRNC FREDERCK,MD
521228615,BYKOTA SENIOR CENTER COUNCIL,TOWSON,MD
611599759,C & T YOUTH TECHNOLOGY ACADEMY INC,ROCKVILLE,MD
203468566,CAL RIPKEN SR COLLEGIATE BASEBALL LEAGUE INC,GAITHERSBURG,MD
522109311,CALVARY CHRISTIAN ACADEMY,LARGO,MD
521680497,CALVERT ADVANCED LIFE SUPPORT UNIT INC,PRNC FREDERCK,MD
522348534,CALVERT AFFORDABLE HOUSING ALLIANCE INC,PRNC FREDERCK,MD
526054174,CALVERT COUNTY FAIR INC,BARSTOW,MD
753139859,CALVERT COUNTY WATERMENS ASSOC,LUSBY,MD
521379925,CALVERT SOCCER ASSOCIATION INC,PRNC FREDERCK,MD
521061298,CAMBODIAN BUDDHIST SOCIETY,SILVER SPRING,MD
522100915,CAMBRIDGE SCHOOL INC,BALTIMORE,MD
520794348,CAMPBELL FOUNDATION INC,TIMONIUM,MD
522082199,CANCER SUPPORT COMMUNITY-DELMARVA INC,SALISBURY,MD
237412834,CANDLELIGHT CONCERT SOCIETY INC,COLUMBIA,MD
271068078,CANE FU FOUNDATION INC,SALISBURY,MD
521447309,CANTATE CHAMBER SINGERS INC,TAKOMA PARK,MD
161623171,CANTON KAYAK CLUB,HUNT VALLEY,MD
261570948,CANTONSVILLE 4TH OF JULY COMMITTEE INC,CATONSVILLE,MD
260692188,CAPE FOUNDATION INC,BALTIMORE,MD
521047806,CAPITAL REGION MINORITY SUPPLIER DEVELOPMENT COUNCIL INC,SILVER SPRING,MD
