EIN,Name,City,State
521884537,ALEC CHARLES GRODNITZKY SCHOLARSHIP FOUNDATION INC,ELLICOTT CITY,MD
522358223,ALEXA MARIE SHEARER FOUNDATION INC,COLUMBIA,MD
810645547,ALEXANDER AND LOUISE ARMSTRONG FAMILY FOUNDATION,BALTIMORE,MD
521785514,ALFRED BERMAN FOUNDATION FOR MEDICAL RESEARCH INC,NORTH BETHESDA,MD
521789319,ALICE VIRGINIA & DAVID W FLETCHER FOUNDATION,HAGERSTOWN,MD
272879838,ALL SHEPHERD RESCUE OF THE UNITED STATES INC,BALTIMORE,MD
521125746,ALLEGANY ASSOCIATION FOR CHILDHOOD EDUCATION INCORPORATED,CUMBERLAND,MD
521308479,ALLEGANY COMMUNITY COLLEGE FOUNDATION INC,CUMBERLAND,MD
526001505,ALLEGANY COUNTY LIBRARY,CUMBERLAND,MD
521316124,ALLEGANY MUSEUM INC,CUMBERLAND,MD
522018889,ALLEGHENY HIGHLANDS TRAIL ASSOCIATION,CUMBERLAND,MD
311608900,ALLEGIS GROUP FOUNDATION INC,HANOVER,MD
200514500,ALLEMALL FOUNDATION INC,LIBERTYTOWN,MD
520735087,ALLEN MEMORIAL BAPTIST CHURCH,SALISBURY,MD
203403834,ALLERGIC RHINITIS & ITS IMPACT ON ASTHMA INC,COLUMBIA,MD
521846140,ALLIANCE FOR EYE AND VISION RESEARCH INC,ROCKVILLE,MD
541060924,ALLIANCE FOR THE CHESAPEAKE BAY INC,ANNAPOLIS,MD
521834056,ALLIANCE OF HAZARDOUS MATERIALS PROFESSIONALS INC,ROCKVILLE,MD
521952170,ALLIANCE TO THE MEDICAL & CHIRURGICAL FACULTY OF MD,BALTIMORE,MD
526056062,ALPHA OMEGA INTERNATIONAL DENTAL FRATERNITY,ROCKVILLE,MD
131872717,ALPHA OMEGA INTERNATIONAL DENTAL FRATERNITY INC,ROCKVILLE,MD
262364963,ALPHA PHI ALPHA CHARITABLE FOUNDATION,LAUREL,MD
