EIN,Name,City,State
521591823,JOHN M & SARA R WALTON FOUNDATION,CLINTON,MD
521951743,JOHN M AND MARGARET T AHERN FOUNDATION,ANNAPOLIS,MD
463112634,JOHN W BRICK MENTAL HEALTH FOUNDATION INC,TIMONIUM,MD
521803773,JOHNS HOPKINS PEDIATRICS AT HOME INC,BALTIMORE,MD
520595110,JOHNS HOPKINS UNIVERSITY,BALTIMORE,MD
522265117,JONE L BOWMAN FAMILY FOUNDATION,WILLIAMSPORT,MD
521219420,JOPPATOWNE RECREATION COUNCIL INC,JOPPA,MD
203934838,JOSEPH AND DEBRA WEINBERG FAMILYFOUNDATION INC,TIMONIUM,MD
521549505,JOSEPH AND NELLY BIRNBAUM FAMILY FOUNDATION INC,BALTIMORE,MD
463665652,JOSHUA BEMBO PROJECT INC,WALDORF,MD
264080584,JOSHUA HOUSE MINISTRIES-INC,LANDOVER,MD
43726904,JOST VAN DYKE PRESERVATION SOCIETY INC,ANNAPOLIS,MD
461099224,JSNA HOPE FOUNDATION INC,BALTIMORE,MD
464530652,JUDGE ALEXANDER WILLIAMS JR CENTER FOR EDUCATION JUSTICE AND ETHICS,BOWIE,MD
223920799,JUDI AND STEVEN B FADER FAMILY FOUNDATION,BALTIMORE,MD
454596978,JUDITH BRAMBLE HIGHWAYS & BYWAYS MINISTRIES INTERNATIONAL,FREDERICK,MD
273796469,JUICE FOR LIFE INC,CROFTON,MD
522072485,JULIUS AND BLANCHE DIENER FOUNDATION INC,TIMONIUM,MD
520688275,JUNIOR ACHIEVEMENT OF CENTRAL MARYLAND,OWINGS MILLS,MD
521461040,JUNIOR ACHIEVEMENT OF THE EASTERN SHORE,SALISBURY,MD
520591620,JUNIOR LEAGUE OF BALTIMORE INC,BALTIMORE,MD
521757848,KALANIDHI DANCE,BETHESDA,MD
300638194,KAMRAN FOUNDATION INC,POTOMAC,MD
521376511,KANGAROO KIDS INC,SIMPSONVILLE,MD
521685739,KAPPA ALPHA PSI FOUNDATION OF MARYLAND INC,MITCHELLVILLE,MD
522091853,KARIOS DEVELOPMENT CORPORATION INC,TEMPLE HILLS,MD
311595884,KARUNA CHARITIES WASHINGTON INC,POTOMAC,MD
201453946,KASLOW FAMILY CHARITABLE TRUST,POTOMAC,MD
207194792,KATHERINE B CLAGETT CHARITABLE TR,UPPR MARLBORO,MD
