EIN,Name,City,State
232985504,STEPHAN & RENEE ROLLIN FAMILY CHARITABLE FOUNDATION,DERWOOD,MD
521281647,STEPPING STONES SHELTER INC,ROCKVILLE,MD
463838287,STEPPING STONES TO A SUCCESSFUL LIFE FOUNDATION INC,BALTIMORE,MD
451053799,STILL POND PRESERVATION INC,STILL POND,MD
276189634,STOVER FAMILY FOUNDATION CHARITABLE TR AGREEMENT,BALTIMORE,MD
521967014,STRATEGIC COMMUNITY SERVICES INC,GLENARDEN,MD
521233092,STRATHMORE HALL FOUNDATION INC,N BETHESDA,MD
526039178,STRAUSS FOUNDATION INCORPORATED,OWINGS MILLS,MD
814168856,STREET VISIONZ INC,WINDSOR MILL,MD
520560230,STRONGHOLD INCORPORATED,DICKERSON,MD
522273834,STUDENT ATHLETES FOR EDUCATIONAL OPPORTUNITIES,TEMPLE HILLS,MD
742158841,SU CAMINO INTERNATIONAL INC,COLLEGE PARK,MD
43797469,SUCCESS THROUGH PARTNERSHIPS INC,BALTIMORE,MD
522064252,SUDDITH CHARITABLE FOUNDATION,BETHESDA,MD
521009195,SUGARLOAF REGIONAL TRAILS,BARNESVILLE,MD
522199624,SULICA FUND INC,BETHESDA,MD
521850118,SUN DAY A CAMPAIGN FOR A SUSTAINABLE ENERGY FUTURE INC,TAKOMA PARK,MD
522065717,SUNDAYS AT THREE INC,COLUMBIA,MD
521948622,SUNSHINE MINISTRIES INC,EDGEWOOD,MD
264678015,SUPPORT OUR TROOPS FOUNDATION INC,MIDDLE RIVER,MD
521891554,SUPPORTED HOUSING DEVELOPERS INC,GLEN BURNIE,MD
522224546,SURRATTSVILLE HIGH SCHOOL FOUNDATIO N INC,TOWSON,MD
264262313,SURVIVORS VOICE INTERNATIONAL INC,GAITHERSBURG,MD
521325983,SUSQUEHANNA MUSEUM OF HAVRE DE GRACE INC,HVRE DE GRACE,MD
521151042,SUSQUEHANNA SYMPHONY ORCHESTRA INC,ABINGDON,MD
451651079,SUSQUEHANNOCK WILDLIFE SOCIETY INC,EDGEWOOD,MD
521975012,SUSTAINABLE COMMUNITY INITIATIVES,EDMONSTON,MD
521522236,SWEET ADELINES INTERNATIONAL,DERWOOD,MD
522088860,SWEET ADELINES INTERNATIONAL,SEVERNA PARK,MD
911787939,SWEET ADELINES INTERNATIONAL,FREDERICK,MD
260555783,SWEET PEA FOUNDATION INC,FOREST HILL,MD
463427352,SWIM OCEAN CITY INC,BERLIN,MD
521394736,SWISS BENEVOLENT SOCIETY,CHEVY CHASE,MD
861108107,SWORD OF THE SPIRIT PRAISE AND WORSHIP CENTER INC,LANHAM,MD
522346270,SYKESVILLE & PATAPSCO RAILWAY,WESTMINSTER,MD
870751023,SYMPHONY SNEAKERS OF CENTREVILLE MARYLAND,CENTREVILLE,MD
261503667,T2 LACROSSE INC,EDGEWATER,MD
311770035,TAA FOUNDATION INC,BALTIMORE,MD
455246971,TABITHAS TABLE INC,SMITHSBURG,MD
133319703,TAIWAN FOUNDATION,COLUMBIA,MD
264354514,TAIWANESE AMERICAN DIVERSITY ASSOCIATES CORP,PERRY HALL,MD
521798046,TAKE BACK OUR STREETS,LINTHICUM HTS,MD
472386142,TAKOMA PARK FIRE DEPARTMENT,TAKOMA PARK,MD
521592405,TAKOMA PARK FOLK FESTIVAL INC,TAKOMA PARK,MD
521227747,TALBOT HOSPICE FOUNDATION INC,EASTON,MD
331114677,TAMIKA AND FRIENDS INC,UPPR MARLBORO,MD
311615673,TASK FORCE ON MENTORING OF MONTGOMERY COUNTY INC,GAITHERSBURG,MD
453245720,TAYLOR MADE 98 FOUNDATION INC,CLINTON,MD
61712558,TCB COUNCIL INC,ELLICOTT CITY,MD
161742342,TEACH A DREAM,BALTIMORE,MD
522183420,TEACHERS COUNCIL INC,ANNAPOLIS,MD
270039603,TEACHERS FOR EAST AFRICA ALUMNI,BETHESDA,MD
273156634,TEAM 4 MIL INC,ANNAPOLIS,MD
452967587,TEAM HUSTLE DMV,WALDORF,MD
352436495,TEAM TAKEOVER INC,LANHAM,MD
461597269,TEAM TRACE INC,WYE MILLS,MD
341996713,TEENS COUNT INC,BELTSVILLE,MD
466858145,TEHZIBUL AKHLAQ TR USA,ELLICOTT CITY,MD
351146784,TELECOMMUNICATIONS FOR THE DEAF AND HARD OF HEARING INC,SILVER SPRING,MD
464969950,TENACIOUS TALENTED & CAPABLE INC,BALTIMORE,MD
223138016,TENDER LOVING CARE MINISTRIES INC,POTOMAC,MD
464159121,TENNIS ALLIANCE OF ANNE ARUNDEL COUNTY INC,ANNAPOLIS,MD
273249078,TERROR FASTPITCH SOFTBALL INC,IJAMSVILLE,MD
453154034,THANKFUL PAWS,PERRY HALL,MD
760834291,THE 747S,ACCOKEEK,MD
113824934,THE ADDICTION MEDICINE FOUNDATION,ISSUE,MD
753249244,THE AGILITY TRAINING GROUP,FREDERICK,MD
542054571,THE AMERICAN FOUNDATION FOR CHILDREN IN LEBANON INC,CLARKSBURG,MD
521489708,THE ANNE D AND CHARLES A CAMALIER JR FAMILY FOUNDATION INC,BETHESDA,MD
473638731,THE ANOINTED HOUSE OF PRAYER,BALTIMORE,MD
520784063,THE ARC NORTHERN CHESAPEAKE REGION INCORPORATED,ABERDEEN,MD
521212700,THE ARTHUR F AND ISADORA DELLHEIM FOUNDATION INC,BALTIMORE,MD
450549325,THE ARTS AT STILL POND STATION INC,WORTON,MD
521171381,THE BALTIMORE COUNCIL ON FOREIGN AFFAIRS INCORPORATED,BALTIMORE,MD
521884624,THE BEATRICE F AND MELVIN E LEWIS FAMILY CHARITABLE FOUNDATION,KENSINGTON,MD
521623185,THE BERNARD MANEKIN FAMILY FUND INC,BALTIMORE,MD
526015705,THE BOARD OF TRUSTEES OF THE CARROLL COUNTY PUBLIC LIBRARY,NEW WINDSOR,MD
522316502,THE BOWSER FAMILY FOUNDATION INC,ABINGDON,MD
522120814,THE CARROLL LUTHERAN SCHOOL INC,WESTMINSTER,MD
522164538,THE CARSON-ETHERIDGE FOUNDATION INC,BALTIMORE,MD
300200003,THE CENTER FOR HEALTH EDUCATION AND CULTURE INC,BALTIMORE,MD
311781385,THE CENTER FOR JEWISH LIVING OF NORTHERN MONTGOMERY COUNTY INC,OLNEY,MD
205743205,THE CENTER FOR STRATEGIC INNOVATION INC,POTOMAC,MD
521457611,THE CHESAPEAKE RAILWAY ASSOCIATION INC,GAITHERSBURG,MD
680629840,THE COMMUNITY TRUST FOUNDATION INC,CUMBERLAND,MD
311583130,THE COSMOPOLITANS,ROCKVILLE,MD
521907008,THE DALTON FAMILY FOUNDATION INC,BALTIMORE,MD
521585905,THE DEVELOPMENT CORPORATION OF NORTHWEST BALTIMORE,BALTIMORE,MD
202036404,THE DILLOW FAMILY CHARITABLE FOUNDATION INC,HOLLYWOOD,MD
526044300,THE DOPKIN SINGER DANNENBERG FOUNDATION INC,OWINGS MILLS,MD
521358600,THE EAST-JOHN YOUTH CENTER INC,LUSBY,MD
521889124,THE ELIZABETH AND RICHARD DUBIN FOUNDATION INC,BETHESDA,MD
650121068,THE ELSIE & MARVIN DEKELBOUM FOUNDATON INC,CHEVY CHASE,MD
562538971,THE EMERGING WOMEN INC,REISTERSTOWN,MD
521285106,THE EMMERT HOBBS FOUNDATION INC,TOWSON,MD
521107994,THE ERUV OF BALTIMORE INC,BALTIMORE,MD
134324258,THE FAMILY HEALTH AND EDUCATION INSTITUTE INC,UPPR MARLBORO,MD
521369277,THE FEDERATED GARDEN CLUBS OF MARYLAND INC,KINGSVILLE,MD
521431083,THE FLINTSTONE VOLUNTEER FIRE COMPANY,FLINTSTONE,MD
731646013,THE FOUNDATION FOR SACRED ARTS,COLLEGE PARK,MD
