EIN,Name,City,State
522328626,LAST CHANCE ANIMAL RESCUE INC,WHITE PLAINS,MD
300208793,LASZLO N TAUBER FAMILY FOUNDATION INC,N BETHESDA,MD
275321516,LATIN AMERICAN AND CARIBBEAN COUNCIL ON RENEWABLE ENERGY,BETHESDA,MD
202052684,LATINO PROVIDERS NETWORK INC,BALTIMORE,MD
522169397,LAUNCHING EDUCATIONAL ASSISTANCE PROGRAMS FORWARD LEAP FORWARD INC,PRNC FREDERCK,MD
237037474,LAUREL BOYS AND GIRLS CLUB INC,LAUREL,MD
30486725,LAWLESS FAMILY FOUNDATION,SPARKS,MD
521818198,LEADERSHIP ANNE ARUNDEL INC,ANNAPOLIS,MD
510204502,LEAGUE OF WOMEN VOTERS OF MARYLAND EDUCATION FUND INC,ANNAPOLIS,MD
363482364,LEAH AND MORTON KEMPER FAMILY FOUNDATION,BALTIMORE,MD
203518709,LEAHS HOUSE INC,ODENTON,MD
526057371,LEARNING DISABILITIES ASSOCIATION OF MONTGOMERY COUNTY INC,NORTH POTOMAC,MD
522091494,LEARNING INC,BALTIMORE,MD
521601909,LEARNING PATHWAYS FOUNDATION INC,LUTHERVILLE,MD
331205249,LEGACY INC,SUITLAND,MD
464652720,LEGION OF CHRIST THE KING INC,BELTSVILLE,MD
521499816,LEON AND MARIANNE MINKOFF FAMILY FOUNDATION INC,GERMANTOWN,MD
521945251,LEONARD E HICKS MULTI PURPOSE COMMUNITY CENTER INCORPORATED,BALTIMORE,MD
510645706,LES GEMMES INCORPORATED,UPPR MARLBORO,MD
680583061,LESOLES DANCE PROJECT,SILVER SPRING,MD
463739645,LEVANT MINISTRIES INC,OLNEY,MD
520607913,LEVINDALE HEBREW GERIATRIC CTR & HOSPITAL INC,BALTIMORE,MD
562316342,LIBERTY COMMUNITY DEVELOPMENT INC,BALTIMORE,MD
371756376,LIBERTY INC,CHESAPEAK BCH,MD
208572565,LIBMAN FAMILY FOUNDATION INC,BALTIMORE,MD
521336032,LIFE FOUNDATION INC,BALTIMORE,MD
204673837,LIFE IN YOGA FOUNDATION,SILVER SPRING,MD
522199154,LIFE MISSIONS INC,GAITHERSBURG,MD
270770695,LIFE OFFERS VICTORIOUS ENDINGS MINISTRIES INC,BALTIMORE,MD
204316571,LIFERISE AIDS RESOURCES INC,FREDERICK,MD
260162476,LIFETIME WELLS FOR GHANA INC,DENTON,MD
465676098,LIFT ME UP INC,BERLIN,MD
521369735,LIGHT TO THE CHILDREN,TKOMA PARK,MD
237181726,LIGHTHOUSE INC,BALTIMORE,MD
522123848,LINCOLN PARK HISTORICAL FOUNDATION INC,ROCKVILLE,MD
526773054,LINDA M AND THOMAS J MCCABE FAM CHARITABLE TR,BROOKEVILLE,MD
