EIN,Name,City,State
522173776,BRAVE DAVE OPEN INC,KENSINGTON,MD
223749930,BREAST CANCER AND WOMENS HEALTH ULTRASOUND FOUNDATION INC,ROCKVILLE,MD
311555883,BRENDA BROWN-LIPITZ FAMILY FOUNDATION INC,BALTIMORE,MD
474973317,BRIDGING SERVICE GAPS INC,BALTIMORE,MD
454718969,BRIGANCE BRIGADE FOUNDATION INC,HUNT VALLEY,MD
260895480,BRIGHT WORLD ARTS PRODUCTIONS INC,ANNAPOLIS,MD
521783057,BRIGHTER CHRISTMAS FUND INC,EASTON,MD
275097730,BRING HELP TO HAITI INC,BALTIMORE,MD
526851031,BRINKLEY FAMILY CHARITABLE TR,LUTHERVILLE,MD
522139165,BROOKLYN PARK BRONCOS YOUTH ATHLETIC CLUB INC,BROOKLYN PARK,MD
133582024,BROTHERHOOD OF ST GREGORY INC,BALTIMORE,MD
272613056,BROWNSTEIN FAMILY FOUNDATION,ROCKVILLE,MD
521933710,BRUCE HIGH SCHOOL ALUMNI ASSOCIATION,WESTERNPORT,MD
521781671,BRUNSWICK JUNIOR RAILROADERS BOOSTERS INC,JEFFERSON,MD
521832645,BRUNSWICK MIDDLE PARENT-TEACHER ORGANIZATION INC,BRUNSWICK,MD
521110630,BRUNSWICK-POTOMAC FOUNDATION INC,BRUNSWICK,MD
455602536,BRYAN MICHAEL BURNETT SCHOLARSHIP FUND INC,EDGEWOOD,MD
43790416,BRYDGES INC,BOWIE,MD
10713216,BSG FAMILY FOUNDATION,ANNAPOLIS,MD
203138132,BUCKS FRIENDS INC,BALTIMORE,MD
274032526,BUDDY FOUNDATION INC,BALTIMORE,MD
521450264,BUILD A DREAM FOUNDATION INC,WALDORF,MD
463006084,BUILDING FAMILIES FOR CHILDREN,COLUMBIA,MD
432036865,BUILDING HOPE INC,BOWIE,MD
260500914,BUILDING HOPE MINISTRIES INC,BOWIE,MD
201263648,BUILDING YOUTH INCORPORATED,ROSEDALE,MD
371453436,BULGARIAN EDUCATIONAL AND CULTURAL CENTER ST KLIMENT OHRIDSKI INC,OLNEY,MD
522193205,BURLEIGH MANOR MUSIC PARENTS INC,ELLICOTT CITY,MD
522107679,BURMA FUND,ROCKVILLE,MD
521198415,BURMA-AMERICA BUDDHIST ASSOCIATION,SILVER SPRING,MD
471238154,BURMESE COMMUNITY ASSOCIATION OF WASHINGTON DC - METRO AREA,SILVER SPRING,MD
311654318,BURRELLS SPIRITUAL PSYCHOLOGY MINISTRY INC,BALTIMORE,MD
521307636,BUSINESS SOLUTIONS ASSOCIATION EDUCATIONAL FOUNDATION,BALTIMORE,MD
475537873,BUT GOD MINISTRIES -MINISTERIOS SOLO DIOS,WESTMINSTER,MD
264630714,BWI COMMUNITY DEVELOPMENT FOUNDATION INC,LINTHICUM HEIGHTS,MD
521901039,BYRON HOUSE INC,ROCKVILLE,MD
260070683,C L J BASKETS WITH LOVE,BERLIN,MD
366891454,C PAUL JOHNSON FAMILY CHARITABLE FOUNDATION,BALTIMORE,MD
300401642,C&O CANAL TRUST INC,HAGERSTOWN,MD
522082054,CALLEVA INC,POOLESVILLE,MD
651175031,CALVARY CHAPEL OF ANNE ARUNDEL COUNTY INC,PASADENA,MD
331105509,CALVARY COMMUNITY ECONOMIC DEVELOPMENT CORP,SEVERN,MD
521811151,CALVERT ANIMAL WELFARE LEAGUE INC,PRNC FREDERCK,MD
201949046,CALVERT CHURCHES COMMUNITY FOOD PANTRY INC,HUNTINGTOWN,MD
462620227,CALVERT HALL COLLEGE ALUMNI ASSOCIATION,TOWSON,MD
521329515,CALVERT HOSPICE INC,PRNC FREDERCK,MD
521930230,CALVERT INSTITUTE FOR POLICY RESEARCH INC,BALTIMORE,MD
262038393,CALVERT K-9 SEARCH TEAM INC,SAINT LEONARD,MD
521242692,CALVERT MEALS ON WHEELS INC,PRNC FREDERCK,MD
521965201,CAMBRIDGE MAIN STREET INC,CAMBRIDGE,MD
521795189,CAMP ATTAWAY INC,COLUMBIA,MD
760704763,CAMP FIRE USA,BOWIE,MD
800306690,CAMP FIRE USA,OWINGS MILLS,MD
520859035,CAMP ST CHARLES INC,ISSUE,MD
202045307,CANCER FOUNDATION FOR PERSONAL APPEARANCE INC,BALTIMORE,MD
800697099,CAPITAL SCHOLARS INC,MITCHELLVILLE,MD
272885329,CAPITOL POLO FOUNDATION FOR BENEFITS INC,GAITHERSBURG,MD
522005222,CAPLAN FAMILY FOUNDATION INC,OWINGS MILLS,MD
521414082,CAPTAIN AVERY MUSEUM INC,SHADY SIDE,MD
521786936,CAPTAIN SEAWEED & CREW INC,SEVERN,MD
264039776,CARDIFF FOOTBALL CLUB,BEL AIR,MD
521180710,CARDINAL SHEHAN CENTER FOR AGING,TIMONIUM,MD
463137668,CAREGIVERS ASSISTANCE ASSOCIATION OF RESOURCES & EDUCATION,ELKTON,MD
263673873,CARING FOR KIDS OF KENYA INC,LUTHVLE TIMON,MD
521618110,CARING HANDS INC,ABERDEEN,MD
521387044,CARL & NANCY GEWIRZ FUND INC,BETHESDA,MD
205912050,CARL M WOOLFORD FOUNDATION INC,BALTIMORE,MD
203892740,CARNEVALE FOUNDATION INC,GAITHERSBURG,MD
521019072,CAROLINE CENTER INC,RIDGELY,MD
520906348,CAROLINE FOUNDATION INC,DENTON,MD
464725652,CAROLYN ANNE FOUNDATION INC,LANHAM,MD
331020985,CARRIE CHILDRENS FOUNDATION INC,UPPR MARLBORO,MD
521798727,CARRIE WEEDON SCIENCE CENTER FOUNDATION INC,GALESVILLE,MD
237390034,CARROLL AREA TRANSIT SYSTEM INC,WESTMINSTER,MD
522014627,CARROLL COUNTY CHILDRENS FUND INC,WESTMINSTER,MD
800894412,CARROLL COUNTY CHRISTIAN CENTER INC,UPPERCO,MD
521476722,CARROLL COUNTY COMMUNITY CONCERT ASSOCIATION INC,WESTMINSTER,MD
520691413,CARROLL COUNTY HEALTH SERVICE CORP,WESTMINSTER,MD
521043622,CARROLL COUNTY YOUTH SERVICE BUREAU INC,WESTMINSTER,MD
522327049,CARROLL MUSEUMS INC,BALTIMORE,MD
521924079,CARVER ALUMNI ASSOCIATION INC,BALTIMORE,MD
521157651,CASA CITIZENS ASSISTING AND SHELTER ING THE ABUSED INC,HAGERSTOWN,MD
522174591,CATALDO FAMILY FOUNDATION INC,COLUMBIA,MD
453366233,CATECHOLAMINE SOCIETY INC,ROCKVILLE,MD
462690972,CATENAS KITCHEN HOUSE,GAITHERSBURG,MD
520591512,CATHEDRAL FOUNDATION INC,BALTIMORE,MD
473335842,CATHERINES FAMILY AND YOUTH SERVICES INC,BALTIMORE,MD
522268596,CATHOLIC BUSINESS ASSOC OF CHARLES COUNTY SCHOLARSHIP FOUNDATION INC,LAPLATA,MD
911916896,CATHOLIC CHARITIES HOUSING INC,TIMONIUM,MD
562401335,CATHOLIC COMMUNITY FOUND OF THE ARCHDIOCESE OF BALTIMORE INC,BALTIMORE,MD
274007120,CATHOLIC LADIES SERVICE ORGANIZATION,FOREST HILL,MD
204401141,CATOCTIN AQUEDUCT RESTORATION FUND INC,JEFFERSON,MD
521822886,CATONSVILLE HIGH SCHOOL ALUMNI ASSOCIATION,BALTIMORE,MD
522272547,CAVALLARO CLEARY VISUAL ARTS FOUNDATION,SALISBURY,MD
521224493,CCBC ESSEX FOUNDATION INC,BALTIMORE,MD
237345298,CECIL COLLEGE FOUNDATION INC,NORTH EAST,MD
521583678,CECIL COUNTY MENS SHELTER INC,ELKTON,MD
521949818,CECIL COUNTY PUBLIC LIBRARY FOUNDATION INC,NORTH EAST,MD
522111036,CECIL LAND TRUST,ELKTON,MD
521902001,CECIL PARTNERSHIPS FOR CHILDREN YOUTH & FAMILIES INC,ELKTON,MD
