EIN,Name,City,State
264463089,CENTENNIAL HOUSING INC,GAITHERSBURG,MD
522286056,CENTER FOR ALTERNATIVE DISPUTE RESOLUTION INC,GREENBELT,MD
522301277,CENTER FOR BUSINESS AND TRAINING,HAGERSTOWN,MD
463535619,CENTER FOR CIVIC DESIGN,CAMBRIDGE,MD
522191096,CENTER FOR CREATIVE LIFE AND LEARNING INC,COLUMBIA,MD
463533079,CENTER FOR ENCOURAGING PEACE & EDUCATION INC,BETHESDA,MD
522350712,CENTER FOR HEALTH AND EDUCATION ENHANCEMENT INC,BALTIMORE,MD
541440905,CENTER FOR INDEPENDENT LIVING,ROCKVILLE,MD
463127163,CENTER FOR INTERNATIONAL MARITIME SECURITY INC,SILVER SPRING,MD
200546128,CENTER FOR JEWISH VALUES INC,BALTIMORE,MD
521840729,CENTER FOR NEGOTIATION ANALYSIS INC,POTOMAC,MD
521830845,CENTER FOR RESEARCH ON BIOTOXIN ASSOCIATED ILLNESSES INC,POCOMOKE,MD
522360982,CENTER FOR RESEARCH ON THE CHANGING EARTH SYSTEM,CATONSVILLE,MD
521842864,CENTER FOR SOCIAL CHANGE INC,ELKRIDGE,MD
141867557,CENTER FOR SOCIAL CHANGE INTERNATIONAL INC,ELKRIDGE,MD
522142708,CENTER FOR URBAN FAMILIES INC,BALTIMORE,MD
522282782,CENTER OF HELP INC,ANNAPOLIS,MD
521962698,CENTER OF MUSICAL STUDIES INC,SILVER SPRING,MD
261312282,CENTER OF THE IMPROVEMENT OF HEALTH AND EDUCATION IN HAITI INC,GAITHERSBURG,MD
521268313,CENTERS FOR SPIRITUAL LIVING,ELLICOTT CITY,MD
521489250,CENTRAL ALARMERS INC,NOTTINGHAM,MD
640961622,CENTRAL CHARLES YOUTH FOOTBALL ASSOCIATION INC,WALDORF,MD
237162864,CENTRAL COLLEGE HEALTH ASSOCIATION,HANOVER,MD
521276746,CENTRAL MARYLAND AEYC,BALTIMORE,MD
521520275,CENTRAL MARYLAND REGIONAL TRANSIT CORPORATION,LAUREL,MD
202588279,CENTRO DE LOS DERECHOS DEL MIGRANTE INC,BALTIMORE,MD
522242659,CHAMBER MUSIC ANNAPOLIS,ANNAPOLIS,MD
526129030,CHAMBER ORCHESTRA OF SOUTHERN MARYLAND IN CONCERT INC,CALIFORNIA,MD
451623204,CHANANYA BACKER MEMORIAL FUND INC,BALTIMORE,MD
455184268,CHANGE ON THE CHESAPEAKE,BALTIMORE,MD
521804770,CHAPEL OAKS VOLUNTEER FIRE DEPARTMENT INC,CAPITOL HGTS,MD
208593062,CHAPIN DAVIS FOUNDATION INC,BALTIMORE,MD
522301082,CHARACTER COUNTS WASHINGTON COUNTY,HAGERSTOWN,MD
522037182,CHARLES A BUERGER FOUNDATION INC,OWINGS MILLS,MD
521917299,CHARLES AND MARGARET LEVIN FAMILY FOUNDATION INC,WHEATON,MD
522062300,CHARLES COUNTY AMATEUR RADIO CLUB INC,LAPLATA,MD
520782507,CHARLES COUNTY HARC INC,WALDORF,MD
521623790,CHARLES COUNTY MEALS ON WHEELS INC,LAPLATA,MD
201666771,CHARLES COUNTY NURSING AND REHABILITATION CENTER FOUNDATION,LA PLATA,MD
521356187,CHARLES COUNTY RESCUE SQUAD INC,LA PLATA,MD
161644684,CHARLES COUNTY YOUTH LEAGUE,WHITE PLAINS,MD
256697119,CHARLES E & SHIRLEY S MARSHALL CHAR TR 020100,BETHESDA,MD
521827208,CHARLES F AND MARGARET M H OBRECHT FAMILY FOUNDATION INC,LUTHVLE TIMON,MD
520900262,CHARLES LIGHT PARKING INC,BALTIMORE,MD
562588372,CHARLIE RILEY COMMUNITY SERVICE SCHOLARSHIP FOUNDATION INC,BEL AIR,MD
522170259,CHARLOTTE HALL ROTARY FOUNDATION INC,CHARLOTT HALL,MD
271116788,CHARM CITY CLINIC INC,BALTIMORE,MD
522345179,CHARM CITYS CHOICE INC,BALTIMORE,MD
521638592,CHASE BREXTON HEALTH SERVICES INC,BALTIMORE,MD
521867855,CHASEN-SPERO FOUNDATION INC,BETHESDA,MD
800461034,CHECK-6 FOUNDATION INC,DUNKIRK,MD
