EIN,Name,City,State
800597268,ACE MENTOR PROGRAM OF ANNAPOLIS,BALTIMORE,MD
455198061,ACES FOUNDATION INC,BETHESDA,MD
562647403,ACHIEVEMENT SERVICES INC,BALTIMORE,MD
454511945,ACHIEVING COMMUNITY EMPOWERMENT COMMUNITY DEVELOPMENT CORPORATION,N BRENTWOOD,MD
237209538,ACLU FOUNDATION OF MARYLAND INC,BALTIMORE,MD
521841165,ACMG FOUNDATION FOR GENETIC AND GENOMIC MEDICINE,BETHESDA,MD
271553857,ACPR GYMNASTICS INC,CHURCHVILLE,MD
720899724,ACTION AGENCY OF VERNON INC,LANHAM,MD
900678788,ACTION FOR EDUCATION INC,BETHESDA,MD
522180555,ACTION FOR PEACE THROUGH PRAYER AND AID,WALDORF,MD
462450908,ACTS 4 29 30 INC,GAITHERSBURG,MD
473665903,ADAM E HERNDON FOUNDATION INC,LAUREL,MD
526813909,ADAM SMITH INSTITUTE TR,ROCKVILLE,MD
800276728,ADDIS CULTURE & ART,SILVER SPRING,MD
526740006,ADELAIDE C RIGGS CHARITABLE TR,BALTIMORE,MD
205778349,ADOPTION MAKES FAMILY INC,COCKEYSVILLE,MD
454482449,ADV YEHWEH CHURCH,ANNAPOLIS,MD
205479860,ADVENTIST BEHAVIORAL HEALTH FOUNDATION,GAITHERSBURG,MD
461577511,ADVENTIST HEALTHCARE URGENT CARE CENTERS INC,GAITHERSBURG,MD
521739959,ADVENTIST SENIOR LIVING SERVICES INC,GAITHERSBURG,MD
521856020,ADVENTURE CENTERS INC,GAITHERSBURG,MD
522132688,ADVENTURE SPORTS CENTER INC,OAKLAND,MD
30607998,ADVENTURES FOR THE CURE,CATONSVILLE,MD
521487952,ADVENTURES IN HEALTH EDUCATIONAL AND AGRICULTURAL DEVELOPMENT INC,ROCKVILLE,MD
352389470,AFFORDABLE HOUSING SOLUTIONS INC,COLUMBIA,MD
522171648,AFGHANS FOR CIVIL SOCIETY INC,GLENWOOD,MD
522082578,AFRICAN AMBASSADORS SPOUSES ASSOCIATION,ROCKVILLE,MD
204280576,AFRICAN AMERICAN FEDERAL EXECUTIVES ASSOCIATION INCORPORATED,BETHESDA,MD
260423197,AFRICAN MOTHERS HEALTH INITIATIVE,TAKOMA PARK,MD
510622960,AFRICAN WELLNESS CENTER INC,MONTGOMRY VLG,MD
521979586,AFRICAN WOMENS PROJECT INC,SILVER SPRING,MD
521930451,AGAPE MEDICAL MISSION AMERICA INC,ELLICOTT CITY,MD
201025702,AGLOW INTERNATIONAL,HAGERSTOWN,MD
930767599,AGLOW INTERNATIONAL,PASADENA,MD
20803488,AGORA EVANGELISM MINISTRIES INC,TANEYTOWN,MD
300455668,AGUA MUISNE CORPORATION,BALTIMORE,MD
237135839,AIR FORCE SERGEANTS ASSOCIATION SCHOLARSHIP FUND,SUITLAND,MD
203955257,AIRLINE RIDE ACROSS AMERICA INC,CHEVY CHASE,MD
272978701,AKHMEDOVA BALLET FOUNDATION INC,SILVER SPRING,MD
264720262,AL-MADINA FOUNDATION INC,COLUMBIA,MD
522069235,ALAN AND AMY MELTZER FAMILY FOUNDATION INC,SILVER SPRING,MD
752973365,ALBERT P CLOSE FOUNDATION INC,BEL AIR,MD
522271621,ALICE & EUGENE FORD FOUNDATION INC,BETHESDA,MD
454596959,ALICE D HAMLING INC,BETHESDA,MD
300634382,ALIM FOUNDATION INC,SILVER SPRING,MD
20540078,ALL CHILDRENS CHORUS OF ANNAPOLIS INC,ANNAPOLIS,MD
562676046,ALL SHADES OF PINK INCORPORATED,CAPITAL HEIGHTS,MD
521062379,ALLEGANY ARTS COUNCIL INC,CUMBERLAND,MD
800360026,ALLEGANY CONFLICT RESOLUTION CENTER INC,LAVALE,MD
521575339,ALLEGANY HEALTH RIGHT INC,CUMBERLAND,MD
262189913,ALLEN FAMILY FOUNDATION,BALTIMORE,MD
311487822,ALLIANCE OF ROSEMONT COMMUNITY ORGANIZATIONS INC,BALTIMORE,MD
521926513,ALLIANCE OF SOUTHERN PRINCE GEORGES COMMUNITIES INC,TEMPLE HILLS,MD
522115836,ALLISON E FISHER MEMEORIAL FUND INC,BALTIMORE,MD
311789367,ALPHA FOUNDATION OF HOWARD COUNTY INC,COLUMBIA,MD
237059279,ALPHA OMEGA FOUNDATION INC,ROCKVILLE,MD
386107756,ALPHA PHI ALPHA EDUCATION FOUNDATION INC,BALTIMORE,MD
721547982,ALUMNI AND FRIENDS OF ROLAND PARK ELEMENTARY-MIDDLE SCHOOL INC,BALTIMORE,MD
522412814,AMAIGBO TOWN UNION USA INCORPORATED,WHITE MARSH,MD
113784662,AMATEUR ATHLETIC UNION OF THE UNITED STATES,OWINGS,MD
320229759,AMATEUR ATHLETIC UNION OF THE UNITED STATES,ELKTON,MD
464795681,AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,TEMPLE HILLS,MD
203067122,AMERICAN ASSOCIATION FOR RUSSIAN LANGUAGE CULTURE AND EDUCATION,ROCKVILLE,MD
362384118,AMERICAN ASSOCIATION OF BLOOD BANKS,BETHESDA,MD
521712905,AMERICAN CENTER FOR PHYSICS INC,COLLEGE PARK,MD
526055359,AMERICAN CHEMICAL SOCIETY,LAVALE,MD
232575771,AMERICAN CHINESE PHARMACEUTICAL ASSOCIATION,ROCKVILLE,MD
237222977,AMERICAN COLLEGE OF DENTISTS FOUNDATION INC,GAITHERSBURG,MD
131883814,AMERICAN COLLEGE OF GASTROENTEROLOGY INC,BETHESDA,MD
630999016,AMERICAN FIREWORKS STANDARDS LABORATORY INC,BETHESDA,MD
237226676,AMERICAN FISHERIES SOCIETY,BETHESDA,MD
521645788,AMERICAN FRIENDS OF BAIT SHMAYA SCHOOL INC,BALTIMORE,MD
521853235,AMERICAN FRIENDS OF BEER HATORAH INC,SILVER SPRINGS,MD
262169840,AMERICAN FRIENDS OF THE ISRAEL NATIONAL COUNCIL FOR THE CHILD INC,POTOMAC,MD
470861634,AMERICAN FRIENDS OF TIFERET DAVID-OSTROVA INC,SILVER SPRING,MD
261483669,AMERICAN FRIENDS OF YESHIVAS GEDOLAH MATISYAHU INC,BALTIMORE,MD
271701165,AMERICAN FRIENDS OF YESHIVAT ZICHRON SHLOMO INC,BALTIMORE,MD
311578316,AMERICAN HERBAL PRODUCTS FOUNDATION INC,SILVER SPRING,MD
521439977,AMERICAN HOLISTIC VETERINARY MEDICAL ASSOCIATION,ABINGDON,MD
616050711,AMERICAN INSTITUTE OF FISHERY RESEARCH BIOLOGISTS,BETHESDA,MD
263100066,AMERICAN INTERNATIONAL RECRUITMENT COUNCIL,BETHESDA,MD
10546460,AMERICAN NURSES ASSOCIATION-MAINE,SILVER SPRING,MD
131656610,AMERICAN PHYSICAL SOCIETY,COLLEGE PARK,MD
946079945,AMERICAN SOCIETY FOR INVESTIGATIVE PATHOLOGY INC,ROCKVILLE,MD
10940876,AMERICAN SOCIETY FOR MICROBIOLOGY MARYLAND BRANCH LTD,WINDSOR MILL,MD
311507752,AMERICAN SOCIETY FOR NUTRITION INC,BETHESDA,MD
753029097,AMERICAN SOCIETY FOR PHOTOGRAMMETRY AND REMOTE SENSING INC,BETHESDA,MD
237381285,AMERICAN SOCIETY OF CIVIL ENGINEERS,BALTIMORE,MD
521419397,AMERICAN SOCIETY OF HUMAN GENETICS,BETHESDA,MD
521813311,AMERICAN SOCIETY OF NUCLEAR CARDIOLOGY,BETHESDA,MD
530258999,AMERICAN SOCIETY OF PLANT BIOLOGISTS,ROCKVILLE,MD
271079973,AMERICAN YOUTH HOSTELS INC,SILVER SPRING,MD
520846537,AMERICAN YOUTH HOSTELS INC,BALTIMORE,MD
521510873,AMERICANS FOR A BETTER LIFE INCORPORATED,PERRY HALL,MD
522079210,AMERICAS SURVIVAL INC,OWINGS,MD
465202586,AMICI CANNIS INC,ST MICHAELS,MD
521572001,AMIGONIAN SCHOOL INC,PASADENA,MD
521320467,AMMERMAN FOUNDATION,BETHESDA,MD
520970963,AMVETS NATIONAL SERVICE FOUNDATION,LANHAM,MD
521749047,AMYOTROPHIC LATERAL SCLEROSIS ASSOCIATION,ROCKVILLE,MD
